Item;TP;Num;Codigo;Tipo_Objeto;Texto;Pos_Xo;Pos_Yo;Pos_Xf;Pos_Yf;Radio;Color;Vertical;Negrilla;Centrar;Tipo_Letra;Tamaño;X;ID
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;133
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;134
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;135
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;136
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;137
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;138
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;139
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;140
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;141
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;142
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;143
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;144
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;145
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;146
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;147
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;148
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;149
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;150
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;151
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;152
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;153
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;154
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;155
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;156
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;157
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;158
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;159
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;160
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;161
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;162
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;163
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;164
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;165
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;166
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;167
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;168
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;169
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;170
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;171
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;172
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;173
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;174
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;175
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;176
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;177
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;178
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;179
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;180
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;181
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;182
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;183
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;184
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;185
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;186
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;187
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;188
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;189
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;190
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;191
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;192
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;193
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;194
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;195
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;196
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;197
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;198
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;199
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;200
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;201
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;202
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;203
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;204
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;205
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;206
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;207
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;208
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;209
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;210
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;211
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;212
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;213
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;214
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;215
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;216
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;217
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;218
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;219
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;220
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;221
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;222
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;223
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;224
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;225
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;226
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;227
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;228
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;229
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;230
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;231
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;232
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;233
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;234
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;235
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;236
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;237
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;238
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;239
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;240
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;241
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;242
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;243
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;244
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;245
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;246
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;247
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;248
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;249
