Periodo;TC;Codigo_Inv;Producto;Detalle;Codigo_Barra;Unidad;Minimo;Maximo;PVP;IVA;Cta_Inventario;Cta_Costo_Venta;Cta_Ventas;Cta_Ventas_0;Cta_Venta_Anticipada;Cta_Ventas_Ant;INV;Stock_Anterior;Entradas;Salidas;Promedio;Stock_Actual;Valor_Total;Item;PX;PY;Item_Banco;Desc_Item;Valor_Corte;Ayuda;Utilidad;Valor_Compra;Gramaje;Agrupacion;Bodega;TP;Div;Receta;PVP_2;PVP_3;Codigo_IESS;Codigo_RES;Marca;TDP;Fecha;Codigo_P;Codigo_R;Factura;Vida_Util;Valor_Actual;Valor_Deprecicacion;Tipo;Ubicacion;Departamento;Cantidad;Servicio;Por_Reservas;X;Codigo_Sup;Procesado;Valor_Historico;Reg_Sanitario;Estado;PF;Consignacion;T;Codigo_Barra_K;Tipo_SubMod;Stock;Costo;Valor_Unit;Con_Kardex;Categorias;ID
^.^;^P^;^01.01.09^;^BOSQUE DE MATASNOS EDICIÓN LIMITADA-España^;^Prov: Dibeal^;^.^;^U: 750 ml^;0.0;0.0;102.68000000000001;0;^1.2.07.01^;^5.2.72^;^4.1.01.01.01^;^4.1.01.01.01^;^0^;^4.1.01.01.01^;1;1.0;0.0;0.0;0.0;1.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 17 2020 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^M^;^.^;1;.0000;^.^;0;0;0;^N^;^.^;^N^;0.0;0.0;0.0;1;^.^;43
^.^;^P^;^01.01.10^;^ACHAVAL FERRER QUIMERA-Mendoza-Argentina^;^Prov: Vinesa^;^.^;^U: 750 ml^;0.0;0.0;101.79000000000001;0;^1.2.07.01^;^5.2.72^;^4.1.01.01.01^;^4.1.01.01.01^;^0^;^4.1.01.01.01^;1;2.0;0.0;1.0;68.0;1.0;68.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;101.7900;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 17 2020 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^M^;^.^;0;.0000;^.^;0;0;0;^N^;^.^;^N^;21.0;0.65000000000000002;0.65000000000000002;1;^.^;44
^.^;^P^;^01.01.11^;^CARMELO RODERO RESERVA- Ribera del Duero^;^Prov: Vinesa^;^.^;^U: 750 ml^;0.0;0.0;101.79000000000001;0;^1.2.07.01^;^5.2.72^;^4.1.01.01.01^;^4.1.01.01.01^;^0^;^4.1.01.01.01^;1;1.0;0.0;0.0;0.0;1.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 17 2020 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^M^;^.^;1;.0000;^.^;0;0;0;^N^;^.^;^N^;0.0;0.0;0.0;1;^.^;45
^.^;^P^;^01.01.12^;^AALTO-Ribera del Duero-españa^;^Prov: Dibeal^;^.^;^U: 750 ml^;0.0;0.0;101.79000000000001;0;^1.2.07.01^;^5.2.72^;^4.1.01.01.01^;^4.1.01.01.01^;^0^;^4.1.01.01.01^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 17 2020 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^M^;^.^;0;.0000;^.^;0;0;0;^N^;^.^;^N^;-1.0;0.0;0.0;1;^.^;46
^.^;^P^;^01.01.13^;^CIGALUS TINTO-IGP Aude Hauterive-Francia^;^Prov: Dibeal^;^.^;^U: 750 ml^;0.0;0.0;93.75;0;^1.2.07.01^;^5.2.72^;^4.1.01.01.01^;^4.1.01.01.01^;^0^;^4.1.01.01.01^;1;1.0;0.0;0.0;0.0;1.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 17 2020 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^M^;^.^;1;.0000;^.^;0;0;0;^N^;^.^;^N^;1.0;0.0;0.0;1;^.^;47
^.^;^P^;^01.01.14^;^PAGO DE CARRAOVEJAS-Ribera del Duero-España^;^Prov: Dibeal^;^.^;^U: 750 ml^;0.0;0.0;85.709999999999994;0;^1.2.07.01^;^5.2.72^;^4.1.01.01.01^;^4.1.01.01.01^;^0^;^4.1.01.01.01^;1;1.0;0.0;0.0;0.0;1.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 17 2020 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^M^;^.^;1;.0000;^.^;0;0;0;^N^;^.^;^N^;0.0;0.0;0.0;0;^.^;48
^.^;^P^;^01.01.15^;^R (RENACER) MALBEC-Valle de Uco-Mendoza -Argentina^;^Prov: Cofradia^;^.^;^U: 750 ml^;0.0;0.0;82.140000000000001;0;^1.2.07.01^;^5.2.72^;^4.1.01.01.01^;^4.1.01.01.01^;^0^;^4.1.01.01.01^;1;7.0;0.0;0.0;0.0;7.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 17 2020 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^M^;^.^;1;.0000;^.^;0;0;0;^N^;^.^;^N^;0.0;0.0;0.0;0;^.^;49
^.^;^P^;^01.01.16^;^SANTA CAROLINA VSC BLEND-Valle de Cachapoal-Chile^;^Prov: Moderna^;^.^;^U: 750 ml^;0.0;0.0;77.680000000000007;0;^1.2.07.01^;^5.2.72^;^4.1.01.01.01^;^4.1.01.01.01^;^0^;^4.1.01.01.01^;1;6.0;0.0;0.0;0.0;6.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 17 2020 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^M^;^.^;1;.0000;^.^;0;0;0;^N^;^.^;^N^;0.0;0.0;0.0;0;^.^;50
^.^;^P^;^01.01.17^;^LUCA BESO DE DANTE -Mendoza-Argentina^;^Prov: Vinesa^;^.^;^U: 750 ml^;0.0;0.0;73.209999999999994;0;^1.2.07.01^;^5.2.72^;^4.1.01.01.01^;^4.1.01.01.01^;^0^;^4.1.01.01.01^;1;3.0;0.0;0.0;0.0;3.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 17 2020 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^M^;^.^;1;.0000;^.^;0;0;0;^N^;^.^;^N^;0.0;0.0;0.0;0;^.^;51
^.^;^P^;^01.02^;^Comite Central de Padres de Familia^;^.^;^.^;^0.00^;0.0;0.0;0.0;0;^.^;^.^;^1^;^1^;^0^;^1^;0;0.0;0.0;0.0;0.0;0.0;.0000;^000^;0.0;0.0;^000^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Oct  2 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^X^;^01^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;52
^.^;^P^;^01.02^;^Comite Central de Padres de Familia^;^.^;^.^;^0.00^;0.0;0.0;0.0;0;^.^;^.^;^1^;^1^;^0^;^1^;0;0.0;0.0;0.0;0.0;0.0;.0000;^000^;0.0;0.0;^000^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Oct  2 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^X^;^01^;0;.0000;^.^;0;0;0;^.^;^.^;^N^;0.0;0.0;0.0;0;^.^;53
^.^;^P^;^01.02.01^;^DE MULLER VERMUT RESERVA-Tarragona Espana^;^Prov: BFS^;^.^;^U: 750 ml^;0.0;0.0;48.210000000000001;0;^1.2.07.01^;^5.2.72^;^4.1.01.01.01^;^4.1.01.01.01^;^0^;^4.1.01.01.01^;1;5.0;0.0;0.0;28.48;5.0;142.4000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;28.4800;.0000;0;^.^;^.^;0;0;8.5700000000000003;0.0;^.^;^.^;^.^;^.^;^Sep 17 2020 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^M^;^.^;0;.0000;^.^;0;0;0;^N^;^.^;^N^;6.0;28.48;28.48;1;^.^;54
^.^;^P^;^01.02.02^;^REAL TESORO JEREZ FINO-España^;^Prov: Moderna^;^.^;^U: 750 ml^;0.0;0.0;19.640000000000001;0;^1.2.07.01^;^5.2.72^;^4.1.01.01.01^;^4.1.01.01.01^;^0^;^4.1.01.01.01^;1;6.0;0.0;0.0;0.0;6.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;4.0199999999999996;0.0;^.^;^.^;^.^;^.^;^Sep 17 2020 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^M^;^.^;1;.0000;^.^;0;0;0;^N^;^.^;^N^;0.0;0.0;0.0;0;^.^;55
^.^;^P^;^01.02.03^;^LA GUITA MANZANILLA-España^;^Prov: Moderna^;^.^;^U: 750 ml^;0.0;0.0;24.109999999999999;0;^1.2.07.01^;^5.2.72^;^4.1.01.01.01^;^4.1.01.01.01^;^0^;^4.1.01.01.01^;1;6.0;0.0;0.0;0.0;6.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;4.8200000000000003;0.0;^.^;^.^;^.^;^.^;^Sep 17 2020 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^M^;^.^;1;.0000;^.^;0;0;0;^N^;^.^;^N^;0.0;0.0;0.0;1;^.^;56
^.^;^P^;^01.02.04^;^JEREZ FINO TIO PEPE MUY SECO-España^;^Prov: Vinesa^;^.^;^U: 750 ml^;0.0;0.0;31.25;0;^1.2.07.01^;^5.2.72^;^4.1.01.01.01^;^4.1.01.01.01^;^0^;^4.1.01.01.01^;1;0.0;0.0;0.0;17.260000000000002;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;17.2600;.0000;0;^.^;^.^;0;0;5.7999999999999998;0.0;^.^;^.^;^.^;^.^;^Sep 17 2020 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^M^;^.^;0;.0000;^.^;0;0;0;^N^;^.^;^N^;-1.0;17.260000000000002;1.1399999999999999;1;^.^;57
^.^;^P^;^01.02.05^;^JEREZ ALFONSO OLOROSO SECO-España^;^Prov: Vinesa^;^.^;^U: 750 ml^;0.0;0.0;31.25;0;^1.2.07.01^;^5.2.72^;^4.1.01.01.01^;^4.1.01.01.01^;^0^;^4.1.01.01.01^;1;1.0;0.0;0.0;0.0;1.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;5.7999999999999998;0.0;^.^;^.^;^.^;^.^;^Sep 17 2020 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^M^;^.^;1;.0000;^.^;0;0;0;^N^;^.^;^N^;0.0;0.0;0.0;1;^.^;58
^.^;^P^;^01.02.06^;^CALVET CREMANT DE BORDEAUX BRUT-Francia^;^Prov: Vinesa^;^.^;^U: 750 ml^;0.0;0.0;28.57;0;^1.2.07.01^;^5.2.72^;^4.1.01.01.01^;^4.1.01.01.01^;^0^;^4.1.01.01.01^;1;0.0;0.0;0.0;15.73;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;15.7300;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 17 2020 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^M^;^.^;0;.0000;^.^;0;0;0;^N^;^.^;^N^;-2.0;15.73;15.73;1;^.^;59
^.^;^P^;^01.02.07^;^VILARNAU CAVA BRUT-España^;^Prov: Vinesa^;^.^;^U: 750 ml^;0.0;0.0;25.890000000000001;0;^1.2.07.01^;^5.2.72^;^4.1.01.01.01^;^4.1.01.01.01^;^0^;^4.1.01.01.01^;1;4.0;0.0;0.0;0.0;4.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 17 2020 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^M^;^.^;1;.0000;^.^;0;0;0;^N^;^.^;^N^;0.0;0.0;0.0;1;^.^;60
^.^;^P^;^01.02.08^;^HENKELL BLANC DE BLANC-Alemania^;^Prov: Vinesa^;^.^;^U: 750 ml^;0.0;0.0;20.539999999999999;0;^1.2.07.01^;^5.2.72^;^4.1.01.01.01^;^4.1.01.01.01^;^0^;^4.1.01.01.01^;1;4.0;0.0;0.0;0.0;4.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 17 2020 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^M^;^.^;1;.0000;^.^;0;0;0;^N^;^.^;^N^;0.0;0.0;0.0;1;^.^;61
^.^;^P^;^01.02.09^;^HENKELL BRUT VINTAGE-Alemania^;^Prov: Vinesa^;^.^;^U: 750 ml^;0.0;0.0;28.57;0;^1.2.07.01^;^5.2.72^;^4.1.01.01.01^;^4.1.01.01.01^;^0^;^4.1.01.01.01^;1;4.0;0.0;0.0;0.0;4.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 17 2020 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^M^;^.^;1;.0000;^.^;0;0;0;^N^;^.^;^N^;0.0;0.0;0.0;0;^.^;62
^.^;^P^;^01.02.10^;^SANTA CAROLINA BRUT-Chile^;^Prov: Moderna^;^.^;^U: 750 ml^;0.0;0.0;17.859999999999999;0;^1.2.07.01^;^5.2.72^;^4.1.01.01.01^;^4.1.01.01.01^;^0^;^4.1.01.01.01^;1;-1.0;0.0;0.0;10.1;-1.0;-10.1000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;10.1000;.0000;0;^.^;^.^;0;0;5.7999999999999998;0.0;^.^;^.^;^.^;^.^;^Sep 17 2020 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^M^;^.^;0;.0000;^.^;0;0;0;^N^;^.^;^N^;-7.0;10.1;10.1;1;^.^;63
^.^;^P^;^01.02.11^;^VILARNAU ROSE DELICAT CAVA BRUT-Chile^;^Prov: Vinesa^;^.^;^U: 750 ml^;0.0;0.0;25.890000000000001;0;^1.2.07.01^;^5.2.72^;^4.1.01.01.01^;^4.1.01.01.01^;^0^;^4.1.01.01.01^;1;-3.0;1.0;0.0;14.449999999999999;-2.0;-28.9000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;14.4500;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 17 2020 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^M^;^.^;0;.0000;^.^;0;0;0;^N^;^.^;^N^;-8.0;14.449999999999999;14.449999999999999;1;^.^;64
^.^;^P^;^01.02.12^;^CALVET CREMANT DE BORDEAUX ROSE BRUT-Francia^;^Prov: Vinesa^;^.^;^U: 750 ml^;0.0;0.0;28.57;0;^1.2.07.01^;^5.2.72^;^4.1.01.01.01^;^4.1.01.01.01^;^0^;^4.1.01.01.01^;1;1.0;0.0;1.0;15.73;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;15.7300;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 17 2020 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^M^;^.^;0;.0000;^.^;0;0;0;^N^;^.^;^N^;-3.0;15.73;15.73;1;^.^;65
^.^;^P^;^01.02.13^;^HENKELL ROSE-Alemania^;^Prov: Vinesa^;^.^;^U: 750 ml^;0.0;0.0;26.789999999999999;0;^1.2.07.01^;^5.2.72^;^4.1.01.01.01^;^4.1.01.01.01^;^0^;^4.1.01.01.01^;1;1.0;0.0;0.0;14.880000000000001;1.0;14.8800;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;14.8800;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 17 2020 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^M^;^.^;0;.0000;^.^;0;0;0;^N^;^.^;^N^;-3.0;14.880000000000001;14.880000000000001;1;^.^;66
^.^;^P^;^01.02.14^;^SANTA CAROLINA DEMI SEC-Chile^;^Prov: Moderna^;^.^;^U: 750 ml^;0.0;0.0;17.859999999999999;0;^1.2.07.01^;^5.2.72^;^4.1.01.01.01^;^4.1.01.01.01^;^0^;^4.1.01.01.01^;1;5.0;0.0;0.0;10.1;5.0;50.5000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;10.1000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 17 2020 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^M^;^.^;0;.0000;^.^;0;0;0;^N^;^.^;^N^;-1.0;10.1;10.1;1;^.^;67
^.^;^P^;^01.03.001.04^;^FAMILIA GASCON TORRONTES-Mendoza^;^.^;^.^;^U: 750 ml^;0.0;0.0;15.18;0;^1.2.07.01^;^5.2.72^;^4.1.01.01.01^;^4.1.01.01.01^;^.^;^4.1.01.01.01^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^May 25 2023 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^M^;^.^;1;.0000;^.^;0;0;0;^.^;^.^;^N^;0.0;1.0;1.0;0;^.^;68
^.^;^P^;^01.03.01.01^;^ALFREDO ROCA FINCAS CHENIN-San Rafael-Mendoza^;^.^;^.^;^U: 750 ml^;0.0;0.0;25.300000000000001;1;^1.2.07.01^;^5.2.72^;^4.1.01.01.01^;^4.1.01.01.01^;^0^;^4.1.01.01.01^;1;-3.0;0.0;0.0;13.82;-3.0;-41.4600;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;13.8200;.0000;0;^.^;^.^;0;0;7.5;0.0;^.^;^.^;^.^;^.^;^Sep 17 2020 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^M^;^.^;0;.0000;^.^;0;0;0;^N^;^.^;^N^;0.0;113.16;1.1200000000000001;1;^.^;69
^.^;^P^;^01.03.01.02^;^EL ENEMIGO CHARDONNAY-Tupungato-Mendoza^;^Prov: Vinesa^;^.^;^U: 750 ml^;0.0;0.0;50.890000000000001;0;^1.2.07.01^;^5.2.72^;^4.1.01.01.01^;^4.1.01.01.01^;^0^;^4.1.01.01.01^;1;3.0;0.0;0.0;0.0;3.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0100;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 17 2020 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^M^;^.^;1;.0000;^.^;0;0;0;^N^;^.^;^N^;10.0;0.33000000000000002;1.1399999999999999;1;^.^;70
^.^;^P^;^01.03.01.03^;^FAMILIA GASCON TORRONTES-Mendoza^;^Prov: Dibeal^;^.^;^U: 750 ml^;0.0;0.0;15.18;0;^1.2.07.01^;^5.2.72^;^4.1.01.01.01^;^4.1.01.01.01^;^0^;^4.1.01.01.01^;1;2.0;0.0;0.0;0.0;2.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 17 2020 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^M^;^.^;1;.0000;^.^;0;0;0;^N^;^.^;^N^;0.0;0.0;0.0;1;^.^;71
^.^;^P^;^01.03.02.01^;^MAIPO SAUVIGNON BLANC-Valle Central^;^Prov: Vinesa^;^.^;^U: 750 ml^;0.0;0.0;12.050000000000001;0;^1.2.07.01^;^5.2.72^;^4.1.01.01.01^;^4.1.01.01.01^;^0^;^4.1.01.01.01^;1;6.0;0.0;0.0;0.0;6.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 17 2020 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^M^;^.^;1;.0000;^.^;0;0;0;^N^;^.^;^N^;0.0;0.0;0.0;1;^.^;72
^.^;^P^;^01.03.02.02^;^SANTA CAROLINA RESERVA SAUVIGNON BLANC-Valle de Leyda^;^Prov: Moderna^;^.^;^U: 750 ml^;0.0;0.0;22.77;0;^1.2.07.01^;^5.2.72^;^4.1.01.01.01^;^4.1.01.01.01^;^0^;^4.1.01.01.01^;1;6.0;0.0;0.0;0.0;6.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;6.79;0.0;^.^;^.^;^.^;^.^;^Sep 17 2020 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^M^;^.^;1;.0000;^.^;0;0;0;^N^;^.^;^N^;0.0;0.0;0.0;1;^.^;73
^.^;^P^;^01.03.02.03^;^CASILLERO DEL DIABLO SAUVIGNON BLANC-Valle Central^;^Prov: Vinesa^;^.^;^U: 750 ml^;0.0;0.0;25.449999999999999;0;^1.2.07.01^;^5.2.72^;^4.1.01.01.01^;^4.1.01.01.01^;^0^;^4.1.01.01.01^;1;6.0;0.0;0.0;0.0;6.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 17 2020 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^M^;^.^;1;.0000;^.^;0;0;0;^N^;^.^;^N^;0.0;0.0;0.0;1;^.^;74
^.^;^P^;^01.03.02.04^;^CASILLERO DEL DIABLO DEVILS COLLECTION-- Valle de Casablanca^;^Prov: Vinesa^;^.^;^U: 750 ml^;0.0;0.0;33.479999999999997;0;^1.2.07.01^;^5.2.72^;^4.1.01.01.01^;^4.1.01.01.01^;^0^;^4.1.01.01.01^;1;2.0;0.0;0.0;18.699999999999999;2.0;37.4000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;33.4800;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 17 2020 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^M^;^.^;0;.0000;^.^;0;0;0;^N^;^.^;^N^;5.0;6.2000000000000002;6.2000000000000002;1;^.^;75
^.^;^P^;^01.03.02.05^;^SANTA CAROLINA RESERVA CHARDONNAY-Valle de Rapel^;^Prov: Moderna^;^.^;^U: 750 ml^;0.0;0.0;22.77;0;^1.2.07.01^;^5.2.72^;^4.1.01.01.01^;^4.1.01.01.01^;^0^;^4.1.01.01.01^;0;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 17 2020 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;1;.0000;^.^;0;0;0;^N^;^.^;^N^;0.0;0.0;0.0;0;^.^;76
^.^;^P^;^01.03.02.06^;^MARQUES DE CASA CONCHA CHARDONNAY-Valle de Limarí^;^Prov: Vinesa^;^.^;^U: 750 ml^;0.0;0.0;47.32;0;^1.2.07.01^;^5.2.72^;^4.1.01.01.01^;^4.1.01.01.01^;^0^;^4.1.01.01.01^;1;6.0;0.0;0.0;0.0;6.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 17 2020 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^M^;^.^;1;.0000;^.^;0;0;0;^N^;^.^;^N^;0.0;0.0;0.0;0;^.^;77
^.^;^P^;^01.03.02.07^;^SANTA CAROLINA RESERVA DE FAMILIA CHARDONNAY- Valle de Limarí^;^Prov: Moderna^;^.^;^U: 750 ml^;0.0;0.0;45.539999999999999;0;^1.2.07.01^;^5.2.72^;^4.1.01.01.01^;^4.1.01.01.01^;^0^;^4.1.01.01.01^;1;6.0;0.0;0.0;0.0;6.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 17 2020 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^M^;^.^;1;.0000;^.^;0;0;0;^N^;^.^;^N^;0.0;0.0;0.0;0;^.^;78
^.^;^P^;^01.03.03.01^;^TIERRAS DEL ISASA VERDEJO-Rueda^;^Prov: Moderna^;^.^;^U: 750 ml^;0.0;0.0;15.18;0;^1.2.07.01^;^5.2.72^;^4.1.01.01.01^;^4.1.01.01.01^;^0^;^4.1.01.01.01^;1;6.0;0.0;0.0;0.0;6.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 17 2020 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^M^;^.^;1;.0000;^.^;0;0;0;^N^;^.^;^N^;0.0;0.0;0.0;0;^.^;79
