Item;Curso;Descripcion;Periodo;Paralelo;Bachiller;Especialidad;Figura_Profesional;Curso_Superior;Ciclo;Seccion;Titulo;Tipo_Titulo;Codigo_Titulo;X;Id_Curso;ID
^000^;^1.06.BC^;^SEXTO A—O DE EDUCACI”N B¡SICA "C"^;^31/12/2012^;^"C"^;^.^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;366
^000^;^1.07.BA^;^SEPTIMO A—O DE EDUCACI”N B¡SICA "A"^;^31/12/2012^;^"A"^;^.^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;367
^000^;^1.07.BC^;^SEPTIMO A—O DE EDUCACI”N B¡SICA "C"^;^31/12/2012^;^"C"^;^.^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;368
^000^;^2.08.BA^;^OCTAVO A—O DE EDUCACI”N B¡SICA "A"^;^31/12/2012^;^"A"^;^OCTAVO A—O DE EDUCACI”N B¡SICA "A"^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;369
^000^;^1^;^B¡SICO^;^31/12/2012^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;0;370
^000^;^3^;^BACHILLERATO^;^31/12/2012^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;0;371
^000^;^1.01^;^PRIMERO^;^31/12/2012^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;0;372
^000^;^1.02^;^SEGUNDO^;^31/12/2012^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;0;373
^000^;^1.03^;^TERCERO^;^31/12/2012^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;0;374
^000^;^1.04^;^CUARTO^;^31/12/2012^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;0;375
^000^;^1.05^;^QUINTO^;^31/12/2012^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;0;376
^000^;^1.07^;^SEPTIMO^;^31/12/2012^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;0;377
^000^;^2.08^;^OCTAVO^;^31/12/2012^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;0;378
^000^;^2.09^;^NOVENO^;^31/12/2012^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;0;379
^000^;^2.10^;^DECIMO^;^31/12/2012^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;0;380
^000^;^3.01^;^PRIMERO BACHILERATO^;^31/12/2012^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;0;381
^000^;^3.02^;^SEGUNDO BACHILLERATO^;^31/12/2012^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;0;382
^000^;^3.03^;^TERCERO BACHILLERATO^;^31/12/2012^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;0;383
^000^;^1.00^;^KINDER^;^31/12/2012^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;0;384
^000^;^1.00.KC^;^KINDER "C"^;^31/12/2012^;^"C"^;^.^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;385
^000^;^1.01.BC^;^PRIMER A—O DE EDUCACI”N B¡SICA "C"^;^31/12/2012^;^"C"^;^.^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;386
^000^;^1.00.KA^;^KINDER "A"^;^31/12/2012^;^"A"^;^.^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;387
^000^;^1.03.BA^;^TERCER A—O DE EDUCACI”N B¡SICA "A"^;^31/12/2012^;^"A"^;^.^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;388
^000^;^1.07.BB^;^SEPTIMO A—O DE EDUCACI”N B¡SICA "B"^;^31/12/2012^;^"B"^;^.^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;389
^000^;^2.08.BC^;^OCTAVO A—O DE EDUCACI”N B¡SICA "C"^;^31/12/2012^;^"C"^;^OCTAVO A—O DE EDUCACI”N B¡SICA "C"^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;390
^000^;^2.08.BD^;^OCTAVO A—O DE EDUCACI”N B¡SICA "D"^;^31/12/2012^;^"D"^;^OCTAVO A—O DE EDUCACI”N B¡SICA "D"^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;391
^000^;^2.09.BA^;^NOVENO A—O DE EDUCACI”N B¡SICA "A"^;^31/12/2012^;^"A"^;^NOVENO A—O DE EDUCACI”N B¡SICA "A"^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;392
^000^;^2.09.BB^;^NOVENO A—O DE EDUCACI”N B¡SICA "B"^;^31/12/2012^;^"B"^;^NOVENO A—O DE EDUCACI”N B¡SICA "B"^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;393
^000^;^2.09.BC^;^NOVENO A—O DE EDUCACI”N B¡SICA "C"^;^31/12/2012^;^"C"^;^NOVENO A—O DE EDUCACI”N B¡SICA "C"^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;394
^000^;^2.10.BA^;^D…CIMO A—O DE EDUCACI”N B¡SICA "A"^;^31/12/2012^;^"A"^;^D…CIMO A—O DE EDUCACI”N DE B¡SICA "A"^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;395
^000^;^2.10.BC^;^D…CIMO A—O DE EDUCACI”N B¡SICA "C"^;^31/12/2012^;^"C"^;^D…CIMO A—O DE EDUCACI”N DE B¡SICA "C"^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;396
^000^;^2.10.BD^;^D…CIMO A—O DE EDUCACI”N B¡SICA "D"^;^31/12/2012^;^"D"^;^D…CIMO A—O DE EDUCACI”N DE B¡SICA "D"^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;397
^000^;^3.01.BB^;^PRIMERO DE BACHILLERATO GENERAL UNIFICADO "B"^;^31/12/2012^;^"B"^;^BACHILLERATO GENERAL UNIFICADO^;^OPCI”N CIENCIAS^;^.^;^.^;^.^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;398
^000^;^3.01.BC^;^PRIMERO DE BACHILLERATO GENERAL UNIFICADO "C"^;^31/12/2012^;^"C"^;^BACHILLERATO GENERAL UNIFICADO^;^OPCI”N CIENCIAS^;^.^;^.^;^.^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;399
^000^;^3.02.BA^;^SEGUNDO DE BACHILLERATO FÕSICO MATEM¡TICAS "A"^;^31/12/2012^;^"A"^;^BACHILLERATO EN CIENCIAS^;^ESPECIALIZACI”N FÕSICO MATEM¡T^;^.^;^.^;^.^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;400
^000^;^3.02.BB^;^SEGUNDO DE BACHILLERATO QUIMICO BIOL”GICAS "B"^;^31/12/2012^;^"B"^;^BACHILLERATO EN CIENCIAS^;^ESPECIALIZACI”N QUÕMICO BIOL”G^;^.^;^.^;^.^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;401
^000^;^3.02.BD^;^SEGUNDO DE BACHILLERATO CONTABILIDAD "D"^;^31/12/2012^;^"D"^;^BACHILLERATO T…CNICO^;^ESPECIALIZACI”N CONTABILIDAD Y^;^.^;^.^;^.^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;402
^000^;^3.03.BB^;^TERCERO DE BACHILLERATO QUIMICO BIOL”GICAS "B"^;^31/12/2012^;^"B"^;^BACHILLERATO EN CIENCIAS^;^ESPECIALIZACI”N QUÕMICO BIOLOG^;^.^;^.^;^.^;^MATUTINA^;^BACHILLER^;^EN CIENCIAS^;^030803^;^X^;0;403
^000^;^3.03.BC^;^TERCERO DE BACHILLERATO QUIMICO BIOL”GICAS "C"^;^31/12/2012^;^"C"^;^BACHILLERATO EN CIENCIAS^;^ESPECIALIZACI”N QUÕMICO BIOLOG^;^.^;^.^;^.^;^MATUTINA^;^BACHILLER^;^EN CIENCIAS^;^030802^;^X^;0;404
^000^;^1.04.BB^;^CUARTO A—O DE EDUCACI”N B¡SICA "B"^;^31/12/2012^;^"B"^;^.^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;405
^000^;^1.02.BA^;^SEGUNDO A—O DE EDUCACI”N B¡SICA "A"^;^31/12/2012^;^"A"^;^.^;^.^;^.^;^.^;^CICLO DIVERSIFICADO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;406
^000^;^1.04.BA^;^CUARTO A—O DE EDUCACI”N B¡SICA "A"^;^31/12/2012^;^"A"^;^.^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;407
^000^;^1.05.BB^;^QUINTO A—O DE EDUCACI”N B¡SICA "B"^;^31/12/2012^;^"B"^;^.^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;408
^000^;^2^;^SECUNDARIO^;^31/12/2012^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;0;409
^000^;^1.06^;^SEXTO^;^31/12/2012^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;^.^;0;410
^000^;^3.03.BD^;^TERCERO DE BACHILLERATO CONTABILIDAD "D"^;^31/12/2012^;^"D"^;^BACHILLERATO T…CNICO^;^ESPECIALIZACI”N CONTABILIDAD Y^;^.^;^.^;^.^;^MATUTINA^;^CONTADOR BACHILLER^;^EN CIENCIAS DE COMERCIO Y ADMINISTRACI”N^;^030541^;^X^;0;411
^000^;^1.01.BB^;^PRIMER A—O DE EDUCACI”N B¡SICA "B"^;^31/12/2012^;^"B"^;^.^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;412
^000^;^3.03.BA^;^TERCERO DE BACHILLERATO FÕSICO MATEM¡TICAS "A"^;^31/12/2012^;^"A"^;^BACHILLERATO EN CIENCIAS^;^ESPECIALIZACI”N FÕSICO MATEM¡T^;^.^;^.^;^.^;^MATUTINA^;^BACHILLER^;^EN CIENCIAS^;^030803^;^X^;0;413
^000^;^1.02.BC^;^SEGUNDO A—O DE EDUCACI”N B¡SICA "C"^;^31/12/2012^;^"C"^;^.^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;414
^000^;^1.05.BC^;^QUINTO A—O DE EDUCACI”N B¡SICA "C"^;^31/12/2012^;^"C"^;^.^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;415
^000^;^1.06.BB^;^SEXTO A—O DE EDUCACI”N B¡SICA "B"^;^31/12/2012^;^"B"^;^.^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;416
^000^;^2.08.BB^;^OCTAVO A—O DE EDUCACI”N B¡SICA "B"^;^31/12/2012^;^"B"^;^OCTAVO A—O DE EDUCACI”N B¡SICA "B"^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;417
^000^;^2.09.BD^;^NOVENO A—O DE EDUCACI”N B¡SICA "D"^;^31/12/2012^;^"D"^;^NOVENO A—O DE EDUCACI”N B¡SICA "D"^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;418
^000^;^2.10.BB^;^D…CIMO A—O DE EDUCACI”N B¡SICA "B"^;^31/12/2012^;^"B"^;^D…CIMO A—O DE EDUCACI”N DE B¡SICA "B"^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;419
^000^;^3.01.BA^;^PRIMERO DE BACHILLERATO GENERAL UNIFICADO "A"^;^31/12/2012^;^"A"^;^BACHILLERATO GENERAL UNIFICADO^;^OPCI”N CIENCIAS^;^.^;^.^;^.^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;420
^000^;^3.01.BD^;^PRIMERO DE BACHILLERATO GENERAL UNIFICADO-COMERCIO "D"^;^31/12/2012^;^"D"^;^BACHILLERATO GENERAL UNIFICADO^;^OPCI”N T…CNICO^;^.^;^.^;^.^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;421
^000^;^3.02.BC^;^SEGUNDO DE BACHILLERATO QUIMICO BIOL”GICAS "C"^;^31/12/2012^;^"C"^;^BACHILLERATO EN CIENCIAS^;^ESPECIALIZACI”N QUÕMICO BIOL”G^;^.^;^.^;^.^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;422
^000^;^1.00.KB^;^KINDER "B"^;^31/12/2012^;^"B"^;^.^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;423
^000^;^1.01.BA^;^PRIMER A—O DE EDUCACI”N B¡SICA "A"^;^31/12/2012^;^"A"^;^.^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;424
^000^;^1.03.BC^;^TERCER A—O DE EDUCACI”N B¡SICA "C"^;^31/12/2012^;^"C"^;^.^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;425
^000^;^1.02.BB^;^SEGUNDO A—O DE EDUCACI”N B¡SICA "B"^;^31/12/2012^;^"B"^;^.^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;426
^000^;^1.03.BB^;^TERCER A—O DE EDUCACI”N B¡SICA ÔBÔ^;^31/12/2012^;^ÔBÔ^;^.^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;427
^000^;^1.04.BC^;^CUARTO A—O DE EDUCACI”N B¡SICA ÔCÔ^;^31/12/2012^;^ÔCÔ^;^.^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;428
^000^;^1.05.BA^;^QUINTO A—O DE EDUCACI”N B¡SICA ÔAÔ^;^31/12/2012^;^ÔAÔ^;^.^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;429
^000^;^1.06.BA^;^SEXTO A—O DE EDUCACI”N B¡SICA ÔAÔ^;^31/12/2012^;^ÔAÔ^;^.^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;430
^000^;^1.06.BC^;^SEXTO A—O DE EDUCACI”N B¡SICA ÔCÔ^;^31/12/2012^;^ÔCÔ^;^.^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;431
^000^;^1.07.BA^;^SEPTIMO A—O DE EDUCACI”N B¡SICA ÔAÔ^;^31/12/2012^;^ÔAÔ^;^.^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;432
^000^;^1.07.BC^;^SEPTIMO A—O DE EDUCACI”N B¡SICA ÔCÔ^;^31/12/2012^;^ÔCÔ^;^.^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;433
^000^;^2.08.BA^;^OCTAVO A—O DE EDUCACI”N B¡SICA ÔAÔ^;^31/12/2012^;^ÔAÔ^;^OCTAVO A—O DE EDUCACI”N B¡SICA ÔAÔ^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;434
^000^;^1.00.KC^;^KINDER ÔCÔ^;^31/12/2012^;^ÔCÔ^;^.^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;435
^000^;^1.01.BC^;^PRIMER A—O DE EDUCACI”N B¡SICA ÔCÔ^;^31/12/2012^;^ÔCÔ^;^.^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;436
^000^;^1.00.KA^;^KINDER ÔAÔ^;^31/12/2012^;^ÔAÔ^;^.^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;437
^000^;^1.03.BA^;^TERCER A—O DE EDUCACI”N B¡SICA ÔAÔ^;^31/12/2012^;^ÔAÔ^;^.^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;438
^000^;^1.07.BB^;^SEPTIMO A—O DE EDUCACI”N B¡SICA ÔBÔ^;^31/12/2012^;^ÔBÔ^;^.^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;439
^000^;^2.08.BC^;^OCTAVO A—O DE EDUCACI”N B¡SICA ÔCÔ^;^31/12/2012^;^ÔCÔ^;^OCTAVO A—O DE EDUCACI”N B¡SICA ÔCÔ^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;440
^000^;^2.08.BD^;^OCTAVO A—O DE EDUCACI”N B¡SICA ÔDÔ^;^31/12/2012^;^ÔDÔ^;^OCTAVO A—O DE EDUCACI”N B¡SICA ÔDÔ^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;441
^000^;^2.09.BA^;^NOVENO A—O DE EDUCACI”N B¡SICA ÔAÔ^;^31/12/2012^;^ÔAÔ^;^NOVENO A—O DE EDUCACI”N B¡SICA ÔAÔ^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;442
^000^;^2.09.BB^;^NOVENO A—O DE EDUCACI”N B¡SICA ÔBÔ^;^31/12/2012^;^ÔBÔ^;^NOVENO A—O DE EDUCACI”N B¡SICA ÔBÔ^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;443
^000^;^2.09.BC^;^NOVENO A—O DE EDUCACI”N B¡SICA ÔCÔ^;^31/12/2012^;^ÔCÔ^;^NOVENO A—O DE EDUCACI”N B¡SICA ÔCÔ^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;444
^000^;^2.10.BA^;^D…CIMO A—O DE EDUCACI”N B¡SICA ÔAÔ^;^31/12/2012^;^ÔAÔ^;^D…CIMO A—O DE EDUCACI”N DE B¡SICA ÔAÔ^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;445
^000^;^2.10.BC^;^D…CIMO A—O DE EDUCACI”N B¡SICA ÔCÔ^;^31/12/2012^;^ÔCÔ^;^D…CIMO A—O DE EDUCACI”N DE B¡SICA ÔCÔ^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;446
^000^;^2.10.BD^;^D…CIMO A—O DE EDUCACI”N B¡SICA ÔDÔ^;^31/12/2012^;^ÔDÔ^;^D…CIMO A—O DE EDUCACI”N DE B¡SICA ÔDÔ^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;447
^000^;^3.01.BB^;^PRIMERO DE BACHILLERATO GENERAL UNIFICADO ÔBÔ^;^31/12/2012^;^ÔBÔ^;^BACHILLERATO GENERAL UNIFICADO^;^OPCI”N CIENCIAS^;^.^;^.^;^.^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;448
^000^;^3.01.BC^;^PRIMERO DE BACHILLERATO GENERAL UNIFICADO ÔCÔ^;^31/12/2012^;^ÔCÔ^;^BACHILLERATO GENERAL UNIFICADO^;^OPCI”N CIENCIAS^;^.^;^.^;^.^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;449
^000^;^3.02.BA^;^SEGUNDO DE BACHILLERATO FÕSICO MATEM¡TICAS ÔAÔ^;^31/12/2012^;^ÔAÔ^;^BACHILLERATO EN CIENCIAS^;^ESPECIALIZACI”N FÕSICO MATEM¡T^;^.^;^.^;^.^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;450
^000^;^3.02.BB^;^SEGUNDO DE BACHILLERATO QUIMICO BIOL”GICAS ÔBÔ^;^31/12/2012^;^ÔBÔ^;^BACHILLERATO EN CIENCIAS^;^ESPECIALIZACI”N QUÕMICO BIOL”G^;^.^;^.^;^.^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;451
^000^;^3.02.BD^;^SEGUNDO DE BACHILLERATO CONTABILIDAD ÔDÔ^;^31/12/2012^;^ÔDÔ^;^BACHILLERATO T…CNICO^;^ESPECIALIZACI”N CONTABILIDAD Y^;^.^;^.^;^.^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;452
^000^;^3.03.BB^;^TERCERO DE BACHILLERATO QUIMICO BIOL”GICAS ÔBÔ^;^31/12/2012^;^ÔBÔ^;^BACHILLERATO EN CIENCIAS^;^ESPECIALIZACI”N QUÕMICO BIOLOG^;^.^;^.^;^.^;^MATUTINA^;^BACHILLER^;^EN CIENCIAS^;^030803^;^X^;0;453
^000^;^3.03.BC^;^TERCERO DE BACHILLERATO QUIMICO BIOL”GICAS ÔCÔ^;^31/12/2012^;^ÔCÔ^;^BACHILLERATO EN CIENCIAS^;^ESPECIALIZACI”N QUÕMICO BIOLOG^;^.^;^.^;^.^;^MATUTINA^;^BACHILLER^;^EN CIENCIAS^;^030802^;^X^;0;454
^000^;^1.04.BB^;^CUARTO A—O DE EDUCACI”N B¡SICA ÔBÔ^;^31/12/2012^;^ÔBÔ^;^.^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;455
^000^;^1.02.BA^;^SEGUNDO A—O DE EDUCACI”N B¡SICA ÔAÔ^;^31/12/2012^;^ÔAÔ^;^.^;^.^;^.^;^.^;^CICLO DIVERSIFICADO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;456
^000^;^1.04.BA^;^CUARTO A—O DE EDUCACI”N B¡SICA ÔAÔ^;^31/12/2012^;^ÔAÔ^;^.^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;457
^000^;^1.05.BB^;^QUINTO A—O DE EDUCACI”N B¡SICA ÔBÔ^;^31/12/2012^;^ÔBÔ^;^.^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;458
^000^;^3.03.BD^;^TERCERO DE BACHILLERATO CONTABILIDAD ÔDÔ^;^31/12/2012^;^ÔDÔ^;^BACHILLERATO T…CNICO^;^ESPECIALIZACI”N CONTABILIDAD Y^;^.^;^.^;^.^;^MATUTINA^;^CONTADOR BACHILLER^;^EN CIENCIAS DE COMERCIO Y ADMINISTRACI”N^;^030541^;^X^;0;459
^000^;^1.01.BB^;^PRIMER A—O DE EDUCACI”N B¡SICA ÔBÔ^;^31/12/2012^;^ÔBÔ^;^.^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;460
^000^;^3.03.BA^;^TERCERO DE BACHILLERATO FÕSICO MATEM¡TICAS ÔAÔ^;^31/12/2012^;^ÔAÔ^;^BACHILLERATO EN CIENCIAS^;^ESPECIALIZACI”N FÕSICO MATEM¡T^;^.^;^.^;^.^;^MATUTINA^;^BACHILLER^;^EN CIENCIAS^;^030803^;^X^;0;461
^000^;^1.02.BC^;^SEGUNDO A—O DE EDUCACI”N B¡SICA ÔCÔ^;^31/12/2012^;^ÔCÔ^;^.^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;462
^000^;^1.05.BC^;^QUINTO A—O DE EDUCACI”N B¡SICA ÔCÔ^;^31/12/2012^;^ÔCÔ^;^.^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;463
^000^;^1.06.BB^;^SEXTO A—O DE EDUCACI”N B¡SICA ÔBÔ^;^31/12/2012^;^ÔBÔ^;^.^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;464
^000^;^2.08.BB^;^OCTAVO A—O DE EDUCACI”N B¡SICA ÔBÔ^;^31/12/2012^;^ÔBÔ^;^OCTAVO A—O DE EDUCACI”N B¡SICA ÔBÔ^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;465
^000^;^2.09.BD^;^NOVENO A—O DE EDUCACI”N B¡SICA ÔDÔ^;^31/12/2012^;^ÔDÔ^;^NOVENO A—O DE EDUCACI”N B¡SICA ÔDÔ^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;466
^000^;^2.10.BB^;^D…CIMO A—O DE EDUCACI”N B¡SICA ÔBÔ^;^31/12/2012^;^ÔBÔ^;^D…CIMO A—O DE EDUCACI”N DE B¡SICA ÔBÔ^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;467
^000^;^3.01.BA^;^PRIMERO DE BACHILLERATO GENERAL UNIFICADO ÔAÔ^;^31/12/2012^;^ÔAÔ^;^BACHILLERATO GENERAL UNIFICADO^;^OPCI”N CIENCIAS^;^.^;^.^;^.^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;468
^000^;^3.01.BD^;^PRIMERO DE BACHILLERATO GENERAL UNIFICADO-COMERCIO ÔDÔ^;^31/12/2012^;^ÔDÔ^;^BACHILLERATO GENERAL UNIFICADO^;^OPCI”N T…CNICO^;^.^;^.^;^.^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;469
^000^;^3.02.BC^;^SEGUNDO DE BACHILLERATO QUIMICO BIOL”GICAS ÔCÔ^;^31/12/2012^;^ÔCÔ^;^BACHILLERATO EN CIENCIAS^;^ESPECIALIZACI”N QUÕMICO BIOL”G^;^.^;^.^;^.^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;470
^000^;^1.00.KB^;^KINDER ÔBÔ^;^31/12/2012^;^ÔBÔ^;^.^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;471
^000^;^1.01.BA^;^PRIMER A—O DE EDUCACI”N B¡SICA ÔAÔ^;^31/12/2012^;^ÔAÔ^;^.^;^.^;^.^;^.^;^CICLO B¡SICO^;^MATUTINA^;^.^;^.^;^000000^;^X^;0;472
