Item;TP;Campo;Encabezado;Pos_X;Pos_Y;Tamaño;X;ID
^998^;^PFM^;26;^Porcentaje I.V.A. 12%^;16.800000000000001;7.5999999999999996;0.0;^.^;1305
^998^;^PFM^;27;^Total Facturado^;0.0;0.0;0.0;^.^;1306
^998^;^PFM^;28;^Autorizacion de Factura^;0.0;0.0;0.0;^.^;1307
^998^;^PFM^;29;^Direccion Izquierda^;10.6;4.2000000000000002;0.0;^.^;1308
^998^;^PFM^;30;^Direccion Derecha^;10.6;5.2000000000000002;0.0;^.^;1309
^998^;^PFM^;31;^Mes de Facturacion^;10.6;6.2000000000000002;0.0;^.^;1310
^998^;^PFM^;32;^Palabra: Consumidor Final^;7.7999999999999998;2.1000000000000001;0.0;^.^;1311
^998^;^PFM^;33;^Deuda Anterior^;7.7999999999999998;8.0999999999999996;0.0;^.^;1312
^998^;^PFM^;34;^Valor a Pagar^;7.7999999999999998;8.5999999999999996;0.0;^.^;1313
^998^;^PFM^;35;^Recorrido de Factura^;0.0;0.0;0.0;^.^;1314
^998^;^PFM^;36;^R.U.C. CONSUMIDOR FINAL^;0.0;0.0;0.0;^.^;1315
^998^;^PFM^;37;^Codigo del Banco^;0.0;0.0;0.0;^.^;1316
^998^;^PFM^;38;^Inicio de la Factura^;3.0;0.10000000000000001;0.0;^.^;1317
^998^;^PFM^;39;^Descuento en Ventas^;5.0;10.0;0.0;^.^;1318
^998^;^PFM^;40;^Hora de Proceso^;1.0;1.0;0.0;^.^;1319
^998^;^PFM^;41;^Direccion del Representan^;0.0;0.0;0.0;^.^;1320
^998^;^PFM^;42;^Total=SubTotal-Descuento^;0.0;0.0;0.0;^.^;1321
^998^;^PFM^;43;^Palabra: Descuento^;0.0;0.0;0.0;^.^;1322
^998^;^PFM^;44;^Fecha: Ciudad dd/ENE/Año^;1.8999999999999999;2.2999999999999998;0.0;^.^;1323
^998^;^PFM^;45;^Telefono del Trabajo^;0.0;0.0;0.0;^.^;1324
^998^;^PFM^;46;^Numeracion de la Vivienda^;0.0;0.0;0.0;^.^;1325
^998^;^PFM^;47;^PVP2 en detalle Factura^;0.0;0.0;0.0;^.^;1326
^998^;^PFM^;63;^FA o NV: Original y Copia^;1.0;1.0;0.0;^.^;1327
^998^;^PFM^;64;^Representante^;1.0;1.0;0.0;^.^;1328
^998^;^PFM^;65;^Observacion de la Factura^;1.0;10.0;0.0;^.^;1329
^998^;^PFM^;66;^Detalle del Abono^;0.69999999999999996;11.0;0.0;^.^;1330
^998^;^PFM^;75;^Tipo de Abono^;0.0;0.0;0.0;^.^;1331
^998^;^PFM^;76;^Palabra: Tipo Abono^;0.0;0.0;0.0;^.^;1332
^998^;^PFM^;77;^Visto en Tipo Abono^;0.0;0.0;0.0;^.^;1333
^998^;^PFM^;78;^Valor Tipo Abono^;0.0;0.0;0.0;^.^;1334
^998^;^PFM^;79;^Fecha Tipo Abono^;0.0;0.0;0.0;^.^;1335
^998^;^PFT^;1;^ENCABEZADO DE LA FACTURA^;0.0;0.0;0.0;^.^;1336
^998^;^PFT^;2;^Factura No^;0.0;0.0;0.0;^.^;1337
^998^;^PFT^;3;^Fecha Emision: dd/ENE/Año^;2.5;3.1000000000000001;0.0;^.^;1338
^998^;^PFT^;4;^Fecha Emision: dd ENE Año^;0.0;0.0;0.0;^.^;1339
^998^;^PFT^;5;^Fecha Vencimi: dd/ENE/Año^;0.0;0.0;0.0;^.^;1340
^998^;^PFT^;6;^Fecha Vencimi: dd ENE Año^;0.0;0.0;0.0;^.^;1341
^998^;^PFT^;7;^Fecha: Ciudad dd/MM/aaaa^;0.0;0.0;0.0;^.^;1342
^998^;^PFT^;8;^Nombre Cliente^;2.5;3.7000000000000002;0.0;^.^;1343
^998^;^PFT^;9;^Código del Cliente^;0.0;0.0;0.0;^.^;1344
^998^;^PFT^;10;^Código Grupo^;2.5;4.2999999999999998;0.0;^.^;1345
^998^;^PFT^;11;^Dirección del Cliente^;2.5;4.2999999999999998;0.0;^.^;1346
^998^;^PFT^;12;^Ciudad^;0.0;0.0;0.0;^.^;1347
^998^;^PFT^;13;^RUC_CI^;11.5;3.7000000000000002;0.0;^.^;1348
^998^;^PFT^;14;^Teléfono(s)^;11.0;4.2999999999999998;0.0;^.^;1349
^998^;^PFT^;15;^E_mail^;14.5;4.5;0.0;^.^;1350
^998^;^PFT^;16;^Observacion/Mercaderia^;3.0;0.0;0.0;^.^;1351
^998^;^PFT^;17;^Nota^;2.0;14.199999999999999;0.0;^.^;1352
^998^;^PFT^;18;^Vendedor^;1.0;12.1;0.0;^.^;1353
^998^;^PFT^;19;^Banco^;0.0;0.0;0.0;^.^;1354
^998^;^PFT^;20;^Cheque^;0.0;0.0;0.0;^.^;1355
^998^;^PFT^;21;^Forma de Pago^;0.0;0.0;0.0;^.^;1356
^998^;^PFT^;22;^DETALLE DE LA FACTURA^;0.0;5.7999999999999998;0.0;^.^;1357
^998^;^PFT^;23;^Codigo Producto^;0.0;5.7999999999999998;0.0;^.^;1358
^998^;^PFT^;24;^Cantidad^;1.5;5.7999999999999998;0.0;^.^;1359
^998^;^PFT^;25;^Descripcion^;2.5;5.7999999999999998;0.0;^.^;1360
^998^;^PFT^;26;^Ancho Descripcion^;6.0;0.0;0.0;^.^;1361
^998^;^PFT^;27;^Reposicion^;0.0;0.0;0.0;^.^;1362
^998^;^PFT^;28;^Valor P.V.P^;9.0;5.7999999999999998;0.0;^.^;1363
^998^;^PFT^;29;^Total (Cantidad*P.V.P.)^;12.0;5.7999999999999998;0.0;^.^;1364
^998^;^PFT^;30;^Codigo de Barra^;0.0;0.0;0.0;^.^;1365
^998^;^PFT^;31;^Ninguno^;0.0;0.0;0.0;^.^;1366
^998^;^PFT^;32;^Ninguno^;0.0;0.0;0.0;^.^;1367
^998^;^PFT^;33;^Orden de Produccion^;0.0;0.0;0.0;^.^;1368
^998^;^PFT^;34;^Tonelaje^;0.0;0.0;0.0;^.^;1369
^998^;^PFT^;35;^PIE DE LA FACTURA^;0.0;0.0;0.0;^.^;1370
^998^;^PFT^;36;^SubTotal^;11.5;10.199999999999999;0.0;^.^;1371
^998^;^PFT^;37;^Total Sin I.V.A^;0.0;0.0;0.0;^.^;1372
^998^;^PFT^;38;^Total Con I.V.A^;0.0;0.0;0.0;^.^;1373
^998^;^PFT^;39;^Porcentaje Con I.V.A. 12%^;0.0;0.0;0.0;^.^;1374
^998^;^PFT^;40;^Valor I.V.A^;11.5;11.6;0.0;^.^;1375
^998^;^PFT^;41;^Porcentaje I.V.A. 12%^;10.0;11.6;0.0;^.^;1376
^998^;^PFT^;42;^Total Descuento^;0.0;0.0;0.0;^.^;1377
^998^;^PFT^;43;^Palabra Descuento^;0.0;0.0;0.0;^.^;1378
^998^;^PFT^;44;^Total Facturado^;0.0;0.0;0.0;^.^;1379
^998^;^PFT^;45;^Total en Letras^;0.0;0.0;0.0;^.^;1380
^998^;^PFT^;46;^Saldo Pendiente^;0.0;0.0;0.0;^.^;1381
^998^;^PFT^;47;^Autorizacion de Factura^;0.0;0.0;0.0;^.^;1382
^998^;^PFT^;48;^Total Comision^;0.0;0.0;0.0;^.^;1383
^998^;^PFT^;49;^Total Servicio^;0.0;0.0;0.0;^.^;1384
^998^;^PFT^;50;^CxC Clientes^;10.0;1.0;0.0;^.^;1385
^998^;^PFT^;51;^DAU^;0.0;0.0;0.0;^.^;1386
^998^;^PFT^;52;^FUE^;0.0;0.0;0.0;^.^;1387
^998^;^PFT^;53;^Declaracion Aduanera^;0.0;0.0;0.0;^.^;1388
^998^;^PFT^;54;^Guia de Remision^;0.0;0.0;0.0;^.^;1389
^998^;^PFT^;55;^Factura Comercial Aduaner^;0.0;0.0;0.0;^.^;1390
^998^;^PFT^;56;^Carta Porte^;0.0;0.0;0.0;^.^;1391
^998^;^PFT^;57;^Cantidad Aduanera^;0.0;0.0;0.0;^.^;1392
^998^;^PFT^;58;^Kilos Bruto^;0.0;0.0;0.0;^.^;1393
^998^;^PFT^;75;^Tipo de Abono^;0.0;0.0;0.0;^.^;1394
^998^;^PFT^;76;^Palabra: Tipo Abono^;0.0;0.0;0.0;^.^;1395
^998^;^PGR^;43;^Palabra Descuento^;0.0;0.0;0.0;^.^;1396
^998^;^PGR^;44;^Total Facturado^;10.800000000000001;16.899999999999999;0.0;^.^;1397
^998^;^PGR^;45;^Total en Letras^;0.0;0.0;0.0;^.^;1398
^998^;^PGR^;46;^Saldo Pendiente^;0.0;0.0;0.0;^.^;1399
^998^;^PGR^;47;^Autorizacion de Factura^;0.0;0.0;0.0;^.^;1400
^998^;^PGR^;48;^Total Comision^;0.0;0.0;0.0;^.^;1401
^998^;^PGR^;49;^Total Servicio^;0.0;0.0;0.0;^.^;1402
^998^;^PGR^;50;^CxC Clientes^;0.0;0.0;0.0;^.^;1403
^998^;^PGR^;51;^DAU^;0.0;0.0;0.0;^.^;1404
^998^;^PGR^;52;^FUE^;0.0;0.0;0.0;^.^;1405
^998^;^PGR^;53;^Declaracion Aduanera^;0.0;0.0;0.0;^.^;1406
^998^;^PGR^;54;^Guia de Remision^;3.0;13.1;0.0;^.^;1407
^998^;^PGR^;55;^Factura Comercial Aduaner^;0.0;0.0;0.0;^.^;1408
^998^;^PGR^;56;^Carta Porte^;0.0;0.0;0.0;^.^;1409
^998^;^PGR^;57;^Cantidad Aduanera^;0.0;0.0;0.0;^.^;1410
^998^;^PGR^;58;^Kilos Bruto^;0.0;0.0;0.0;^.^;1411
^998^;^PGR^;59;^Palabra: Saldo Pendiente^;11.6;9.5999999999999996;0.0;^.^;1412
^998^;^PGR^;60;^Fecha Emision Dia^;0.0;0.0;0.0;^.^;1413
^998^;^PGR^;61;^Fecha Emision Mes^;0.0;0.0;0.0;^.^;1414
^998^;^PGR^;62;^Fecha Emision Año^;0.0;0.0;0.0;^.^;1415
^998^;^PGR^;1;^ENCABEZADO DE LA FACTURA^;0.0;0.0;0.0;^.^;1416
^998^;^PGR^;2;^Guia de Remision No^;0.0;0.0;0.0;^.^;1417
^998^;^PGR^;3;^Fecha Emision: dd/ENE/Año^;0.0;0.0;0.0;^.^;1418
^998^;^PGR^;4;^Fecha Emision: dd ENE Año^;0.0;0.0;0.0;^.^;1419
^998^;^PGR^;5;^Fecha Vencimi: dd/ENE/Año^;0.0;0.0;0.0;^.^;1420
^998^;^PGR^;6;^Fecha Vencimi: dd ENE Año^;0.0;0.0;0.0;^.^;1421
^998^;^PGR^;7;^Fecha: Ciudad dd/MM/aaaa^;4.0;3.5;0.0;^.^;1422
^998^;^PGR^;8;^Nombre Cliente^;3.0;4.0999999999999996;0.0;^.^;1423
^998^;^PGR^;9;^Código del Cliente^;0.0;0.0;0.0;^.^;1424
^998^;^PGR^;10;^Código Grupo^;0.0;3.7000000000000002;0.0;^.^;1425
^998^;^PGR^;11;^Dirección Guia Comercial^;3.1000000000000001;5.2999999999999998;0.0;^.^;1426
^998^;^PGR^;12;^Ciudad^;0.0;3.5;0.0;^.^;1427
^998^;^PGR^;13;^RUC_CI^;3.0;4.7000000000000002;0.0;^.^;1428
^998^;^PGR^;14;^Teléfono(s)^;10.199999999999999;4.7000000000000002;0.0;^.^;1429
^998^;^PGR^;15;^E_mail^;0.0;0.0;0.0;^.^;1430
^998^;^PGR^;16;^Observacion/Mercaderia^;4.0;5.7999999999999998;0.0;^.^;1431
^998^;^PGR^;17;^Nota^;0.0;0.0;0.0;^.^;1432
^998^;^PGR^;18;^Vendedor^;0.0;0.0;0.0;^.^;1433
^998^;^PGR^;19;^Banco^;0.0;0.0;0.0;^.^;1434
^998^;^PGR^;20;^Cheque^;0.0;0.0;0.0;^.^;1435
^998^;^PGR^;21;^Forma de Pago^;0.0;0.0;0.0;^.^;1436
^998^;^PGR^;22;^DETALLE DE LA FACTURA^;0.0;7.2999999999999998;0.0;^.^;1437
^998^;^PGR^;23;^Codigo Producto^;0.0;7.2999999999999998;0.0;^.^;1438
^998^;^PGR^;24;^Cantidad^;1.0;7.2999999999999998;0.0;^.^;1439
^998^;^PGR^;25;^Descripcion^;2.7999999999999998;7.2999999999999998;0.0;^.^;1440
^998^;^PGR^;26;^Ancho Descripcion^;7.0;7.2999999999999998;0.0;^.^;1441
^998^;^PGR^;27;^Reposicion^;0.0;7.2999999999999998;0.0;^.^;1442
^998^;^PGR^;28;^Valor P.V.P^;0.0;7.2999999999999998;0.0;^.^;1443
^998^;^PGR^;29;^Total (Cantidad*P.V.P.)^;10.800000000000001;7.2999999999999998;0.0;^.^;1444
^998^;^PGR^;30;^Codigo de Barra^;0.0;0.0;0.0;^.^;1445
^998^;^PGR^;31;^Ninguno^;0.0;0.0;0.0;^.^;1446
^998^;^PGR^;32;^Ninguno^;0.0;0.0;0.0;^.^;1447
^998^;^PGR^;33;^Orden de Produccion^;0.0;0.0;0.0;^.^;1448
^998^;^PGR^;34;^Tonelaje^;0.0;0.0;0.0;^.^;1449
^998^;^PGR^;35;^PIE DE LA FACTURA^;10.800000000000001;0.0;0.0;^.^;1450
^998^;^PGR^;36;^SubTotal^;10.800000000000001;13.9;0.0;^.^;1451
^998^;^PGR^;37;^Total Sin I.V.A^;10.800000000000001;14.5;0.0;^.^;1452
^998^;^PGR^;38;^Total Con I.V.A^;10.800000000000001;15.1;0.0;^.^;1453
^998^;^PGR^;39;^Porcentaje Con I.V.A. 12%^;10.800000000000001;15.1;0.0;^.^;1454
^998^;^PGR^;40;^Valor I.V.A^;10.800000000000001;16.300000000000001;0.0;^.^;1455
^998^;^PGR^;41;^Porcentaje I.V.A. 12%^;10.800000000000001;16.300000000000001;0.0;^.^;1456
^998^;^PGR^;42;^Total Descuento^;10.800000000000001;15.75;0.0;^.^;1457
^998^;^PHD^;1;^ENCABEZADO DE FLETES^;0.0;0.0;0.0;^.^;1458
^998^;^PHD^;2;^Fecha del Embarque^;0.5;7.0;0.0;^.^;1459
^998^;^PHD^;3;^Fecha del Desembarque^;11.1;2.2000000000000002;0.0;^.^;1460
^998^;^PHD^;4;^Empresa^;11.1;7.2999999999999998;0.0;^.^;1461
^998^;^PHD^;5;^Coductor^;2.2999999999999998;2.1000000000000001;0.0;^.^;1462
^998^;^PHD^;6;^Placas^;1.0;1.0;0.0;^.^;1463
^998^;^PHD^;7;^Ayudante^;13.199999999999999;4.2000000000000002;0.0;^.^;1464
^998^;^PHD^;8;^Lugar de Embarque^;3.0;3.0;0.0;^.^;1465
^998^;^PHD^;9;^Lugar de Desembarque^;4.0;4.0;0.0;^.^;1466
^998^;^PHD^;10;^Ninguno^;0.0;0.0;0.0;^.^;1467
^998^;^PHD^;11;^Ninguno^;10.699999999999999;3.2000000000000002;0.0;^.^;1468
^998^;^PHD^;12;^Ninguno^;0.0;0.0;0.0;^.^;1469
^998^;^PHD^;13;^Ninguno^;0.0;0.0;0.0;^.^;1470
^998^;^PHD^;14;^Ninguno^;0.0;3.5;0.0;^.^;1471
^998^;^PHD^;15;^Ninguno^;0.5;3.5;0.0;^.^;1472
^998^;^PIF^;1;^SANTO DOMINGO DE GUZMAN^;0.0;0.0;0.0;^.^;1473
^998^;^PIF^;2;^ALUMNA:^;2.0;1.5;0.0;^.^;1474
^998^;^PIF^;3;^CÓDIGO ALUMNA:^;12.5;1.5;0.0;^.^;1475
^998^;^PIF^;4;^FECHA EMISION:^;0.0;0.0;0.0;^.^;1476
^998^;^PIF^;5;^PAGAR HASTA:^;13.0;1.0;0.0;^.^;1477
^998^;^PIF^;6;^CLIENTE:^;1.5;3.7999999999999998;0.0;^.^;1478
^998^;^PIF^;7;^CÉDULA/ R.U.C.:^;1.0;1.0;0.0;^.^;1479
^998^;^PIF^;8;^CURSO:^;0.0;7.5;0.0;^.^;1480
^998^;^PIF^;9;^REFERENCIA:^;2.0;2.3999999999999999;0.0;^.^;1481
^998^;^PIF^;10;^D E S C R I P C I Ó N:^;0.0;0.0;0.0;^.^;1482
^998^;^PIF^;11;^VALOR UNITARIO^;0.0;0.0;0.0;^.^;1483
^998^;^PIF^;12;^VALOR TOTAL^;2.0;1.5;0.0;^.^;1484
^998^;^PIF^;13;^SUBTOTAL:^;0.0;0.0;0.0;^.^;1485
^998^;^PIF^;14;^IVA:^;2.0;1.5;0.0;^.^;1486
^998^;^PIF^;15;^TOTAL FACTURA:^;12.5;1.5;0.0;^.^;1487
^998^;^PIF^;16;^DEUDA PENDIENTE:^;0.0;0.0;0.0;^.^;1488
^998^;^PIF^;17;^TOTAL A PAGAR^;13.0;1.0;0.0;^.^;1489
^998^;^PIF^;18;^RECIBI CONFORME^;1.5;3.7999999999999998;0.0;^.^;1490
^998^;^PIF^;19;^ENTREGUE CONFORME^;1.0;1.0;0.0;^.^;1491
^998^;^PIF^;20;^LINEAH - 19^;0.0;7.5;0.0;^.^;1492
^998^;^PIF^;21;^LINEAH - 19^;2.0;2.3999999999999999;0.0;^.^;1493
^998^;^PIF^;22;^LINEAH - 19^;0.0;0.0;0.0;^.^;1494
^998^;^PIF^;23;^LINEAH - 19^;0.0;7.5;0.0;^.^;1495
^998^;^PIF^;24;^LINEAH - 19^;2.0;2.3999999999999999;0.0;^.^;1496
^998^;^PIF^;25;^LINEAV - 5^;0.0;0.0;0.0;^.^;1497
^998^;^PIF^;26;^Ninguno^;0.0;0.0;0.0;^.^;1498
^998^;^PIF^;27;^Ninguno^;0.0;0.0;0.0;^.^;1499
^998^;^PIF^;28;^Ninguno^;0.0;0.0;0.0;^.^;1500
^998^;^PIF^;29;^Ninguno^;0.0;0.0;0.0;^.^;1501
^998^;^PIF^;30;^Ninguno^;0.0;0.0;0.0;^.^;1502
^998^;^PIF^;40;^LINEAH - 18^;1.5;5.5999999999999996;0.0;^.^;1503
^998^;^PIF^;41;^LINEAH - 18^;1.5;6.2999999999999998;0.0;^.^;1504
^998^;^PIF^;42;^LINEAH - 18^;1.5;9.0999999999999996;0.0;^.^;1505
^998^;^PIF^;43;^LINEAH - 3.7^;2.3999999999999999;10.9;0.0;^.^;1506
^998^;^PIF^;44;^LINEAH - 4.5^;7.4000000000000004;10.9;0.0;^.^;1507
^998^;^PIF^;45;^LINEAV - 3.35^;16.399999999999999;5.7000000000000002;0.0;^.^;1508
^998^;^PIV^;1;^Tipo documento C^;0.80000000000000004;6.0;0.0;^.^;1509
^998^;^PIV^;2;^Transaccion C^;1.5;6.0;0.0;^.^;1510
^998^;^PIV^;3;^No_Reg C^;12.5;6.0;0.0;^.^;1511
^998^;^PIV^;4;^BaseImponible C^;14.0;6.0;0.0;^.^;1512
^998^;^PIV^;5;^Basecero C^;16.5;6.0;0.0;^.^;1513
^998^;^PIV^;6;^Tipo documento V^;0.80000000000000004;13.199999999999999;0.0;^.^;1514
^998^;^PIV^;7;^Transaccion V^;1.5;13.199999999999999;0.0;^.^;1515
^998^;^PIV^;8;^No_Reg V^;12.5;13.199999999999999;0.0;^.^;1516
^998^;^PIV^;9;^BaseImponible V^;14.0;13.199999999999999;0.0;^.^;1517
^998^;^PIV^;10;^Basecero V^;16.5;13.199999999999999;0.0;^.^;1518
^998^;^PIV^;11;^Tipo documento ND^;0.80000000000000004;17.399999999999999;0.0;^.^;1519
^998^;^PIV^;12;^Transaccion ND^;1.5;17.399999999999999;0.0;^.^;1520
^998^;^PIV^;13;^No_Reg ND^;12.5;17.399999999999999;0.0;^.^;1521
^998^;^PIV^;14;^BaseImponible ND^;14.0;17.399999999999999;0.0;^.^;1522
^998^;^PIV^;15;^Basecero ND^;16.5;17.399999999999999;0.0;^.^;1523
^998^;^PIV^;16;^Tipo documento I^;0.80000000000000004;22.0;0.0;^.^;1524
^998^;^PIV^;17;^Transaccion I^;1.5;22.0;0.0;^.^;1525
^998^;^PIV^;18;^No_Reg I^;12.5;22.0;0.0;^.^;1526
^998^;^PIV^;19;^BaseImponible I^;14.0;22.0;0.0;^.^;1527
^998^;^PIV^;20;^Basecero I^;16.5;22.0;0.0;^.^;1528
^998^;^PIV^;21;^Tipo documento E^;0.80000000000000004;24.399999999999999;0.0;^.^;1529
^998^;^PIV^;22;^Transaccion E^;1.5;24.399999999999999;0.0;^.^;1530
^998^;^PIV^;23;^No_Reg E^;12.5;24.399999999999999;0.0;^.^;1531
^998^;^PIV^;24;^BaseImponible E^;14.0;24.399999999999999;0.0;^.^;1532
^998^;^PIV^;25;^Basecero E^;16.5;24.399999999999999;0.0;^.^;1533
^998^;^PIV^;26;^TOTAL COMPRAS^;13.5;12.0;0.0;^.^;1534
^998^;^PIV^;27;^TOTAL VENTAS^;13.5;14.4;0.0;^.^;1535
^998^;^PIV^;28;^TOTAL NOTAS D C^;13.5;19.0;0.0;^.^;1536
^998^;^PIV^;29;^TOTAL IMPORTACIONES^;13.5;23.25;0.0;^.^;1537
^998^;^PIV^;30;^TOTAL EXPORTACIONES^;13.5;25.600000000000001;0.0;^.^;1538
^998^;^PIV^;31;^TOTAL GLOBAL^;13.199999999999999;26.050000000000001;0.0;^.^;1539
^998^;^PLB^;1;^ENCABEZADO DE LA LIBRETA^;0.0;0.0;0.0;^.^;1540
^998^;^PLB^;2;^Libreta No^;3.0;2.7000000000000002;0.0;^.^;1541
^998^;^PLB^;3;^Nombres Socio^;2.8999999999999999;1.1699999999999999;0.0;^.^;1542
^998^;^PLB^;4;^Direccion^;0.0;0.0;0.0;^.^;1543
^998^;^PLB^;5;^CI/RUC^;2.8999999999999999;1.7;0.0;^.^;1544
^998^;^PLB^;6;^Fecha de Ingreso^;0.0;0.0;0.0;^.^;1545
^998^;^PLB^;7;^Numero de Lineas (Tamaño)^;10.0;10.0;0.0;^.^;1546
^998^;^PLB^;8;^Ninguno^;0.0;0.0;0.0;^.^;1547
^998^;^PLB^;9;^Ninguno^;0.0;0.0;0.0;^.^;1548
^998^;^PLB^;10;^Ninguno^;0.0;0.0;0.0;^.^;1549
^998^;^PLB^;11;^Ninguno^;0.0;0.0;0.0;^.^;1550
^998^;^PLB^;12;^Ninguno^;0.0;0.0;0.0;^.^;1551
^998^;^PLB^;13;^Saldo de Pagina^;1.0;1.0;0.0;^.^;1552
^998^;^PLB^;14;^ENCABEZADO^;0.0;0.0;0.0;^.^;1553
^998^;^PLB^;15;^Encabezado Linea^;0.0;0.0;0.0;^.^;1554
^998^;^PLB^;16;^Encabezado Fecha^;0.0;0.0;0.0;^.^;1555
^998^;^PLB^;17;^Encabezado Transaccion^;0.0;0.0;0.0;^.^;1556
^998^;^PLB^;18;^Encabezado Ingreso^;0.0;0.0;0.0;^.^;1557
^998^;^PLB^;19;^Encabezado Egreso^;0.0;0.0;0.0;^.^;1558
^998^;^PLB^;20;^Encabezado Monto^;0.0;0.0;0.0;^.^;1559
^998^;^PLB^;21;^Encabezado Saldo^;0.0;0.0;0.0;^.^;1560
^998^;^PLB^;22;^DETALLE DE LA LIBRETA^;0.0;2.8999999999999999;0.0;^.^;1561
^998^;^PLB^;23;^Linea^;0.20000000000000001;2.8999999999999999;0.0;^.^;1562
^998^;^PLB^;24;^Fecha^;0.90000000000000002;2.8999999999999999;0.0;^.^;1563
^998^;^PLB^;25;^Transaccion^;2.7999999999999998;2.8999999999999999;0.0;^.^;1564
^998^;^PLB^;26;^Ingreso^;3.0;2.8999999999999999;0.0;^.^;1565
^998^;^PLB^;27;^Egreso^;5.0;2.8999999999999999;0.0;^.^;1566
^998^;^PLB^;28;^Monto^;0.0;2.8999999999999999;0.0;^.^;1567
^998^;^PLB^;29;^Saldo 5.2^;7.0;2.8999999999999999;0.0;^.^;1568
^998^;^PLB^;30;^Nombre Representante^;8.0;3.6000000000000001;0.0;^.^;1569
^998^;^PLB^;31;^Cuenta_No^;0.0;0.0;0.0;^.^;1570
^998^;^PLC^;1;^DETALLE DE CERTIFICADOS^;0.0;13.76;0.0;^.^;1571
^998^;^PLC^;2;^Linea^;0.0;13.76;0.0;^.^;1572
^998^;^PLC^;3;^Fecha^;0.67000000000000004;13.76;0.0;^.^;1573
^998^;^PLC^;4;^Transaccion^;10.4;13.76;0.0;^.^;1574
^998^;^PLC^;5;^Ingreso^;2.3500000000000001;13.76;0.0;^.^;1575
^998^;^PLC^;6;^Egreso^;4.9500000000000002;13.76;0.0;^.^;1576
^998^;^PLC^;7;^Monto^;0.0;13.76;0.0;^.^;1577
^998^;^PLC^;8;^Saldo 5.2^;7.5;13.76;0.0;^.^;1578
^998^;^PLC^;9;^Numero de Lineas (Tamaño)^;10.0;10.0;0.0;^.^;1579
^998^;^PLC^;10;^Espacio entre lineas^;0.48999999999999999;0.48999999999999999;0.0;^.^;1580
^998^;^PLC^;11;^Certificado de aportacion^;8.0;1.5;0.0;^.^;1581
^998^;^PLC^;12;^Ninguno^;0.0;0.0;0.0;^.^;1582
^998^;^PLC^;13;^Saldo de Pagina^;0.0;0.0;0.0;^.^;1583
^998^;^PLC^;14;^ENCABEZADO^;0.0;7.4000000000000004;0.0;^.^;1584
^998^;^PLC^;15;^Encabezado Linea^;0.0;7.2000000000000002;0.0;^.^;1585
^998^;^PLC^;16;^Encabezado Fecha^;0.0;7.4000000000000004;0.0;^.^;1586
^998^;^PLC^;17;^Encabezado Transaccion^;0.0;7.4000000000000004;0.0;^.^;1587
^998^;^PLC^;18;^Encabezado Ingreso^;0.0;7.4000000000000004;0.0;^.^;1588
^998^;^PLC^;19;^Encabezado Egreso^;0.0;7.4000000000000004;0.0;^.^;1589
^998^;^PLC^;20;^Encabezado Monto^;0.0;7.4000000000000004;0.0;^.^;1590
^998^;^PLC^;21;^Encabezado Saldo^;0.0;7.4000000000000004;0.0;^.^;1591
^998^;^PLC^;22;^DETALLE DE LA LIBRETA^;4.46;7.4000000000000004;0.0;^.^;1592
^998^;^PLC^;23;^Linea^;0.10000000000000001;7.4000000000000004;0.0;^.^;1593
^998^;^PLC^;24;^Fecha^;0.90000000000000002;7.4000000000000004;0.0;^.^;1594
^998^;^PLC^;25;^Transaccion^;10.0;7.4000000000000004;0.0;^.^;1595
^998^;^PLC^;26;^Ingreso^;3.0;7.4000000000000004;0.0;^.^;1596
^998^;^PLC^;27;^Egreso^;6.0;7.4000000000000004;0.0;^.^;1597
^998^;^PLC^;28;^Monto^;0.0;7.4000000000000004;0.0;^.^;1598
^998^;^PLC^;29;^Saldo 5.2^;11.800000000000001;7.4000000000000004;0.0;^.^;1599
^998^;^PNC^;1;^ENCABEZADO NOTA CREDITO^;1.0;1.0;0.0;^.^;1600
^998^;^PNC^;2;^Factura No^;0.5;7.0;0.0;^.^;1601
^998^;^PNC^;3;^Fecha de Emision^;11.1;2.2000000000000002;0.0;^.^;1602
^998^;^PNC^;4;^Fecha de Anulacion^;11.1;2.6000000000000001;0.0;^.^;1603
^998^;^PNC^;5;^Nombre Cliente^;0.0;0.0;0.0;^.^;1604
^998^;^PNC^;6;^Código del Cliente^;2.2999999999999998;2.1000000000000001;0.0;^.^;1605
^998^;^PNC^;7;^Grupo del Cliente^;0.0;0.0;0.0;^.^;1606
^998^;^PNC^;8;^Dirección del Cliente^;0.0;0.0;0.0;^.^;1607
^998^;^PNC^;9;^Teléfono(s)^;0.0;0.0;0.0;^.^;1608
^998^;^PNC^;10;^Ciudad^;0.0;0.0;0.0;^.^;1609
^998^;^PNC^;11;^RUC_CI^;10.699999999999999;3.2000000000000002;0.0;^.^;1610
^998^;^PNC^;12;^Nota Credito No^;0.0;0.0;0.0;^.^;1611
^998^;^PNC^;13;^Serie de la Factura^;1.0;1.0;0.0;^.^;1612
^998^;^PNC^;14;^DETALLE DE N/C^;0.0;3.5;0.0;^.^;1613
^998^;^PNC^;15;^Codigo Producto^;0.5;3.5;0.0;^.^;1614
^998^;^PNC^;16;^Cantidad^;0.0;3.5;0.0;^.^;1615
^998^;^PNC^;17;^Descripcion^;2.0;3.5;0.0;^.^;1616
^998^;^PNC^;18;^Ancho Descripcion^;6.0;3.5;0.0;^.^;1617
