Item;Formulario;Pos;Codigo;Valor;Formula;Detalle;PosX;PosY;X;ID
^000^;^101^;197;^809^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A DIVIDENDOS PERCIBIDOS DE OTRAS SOC. [804 * 15%]^;21.4;43.900002;^X^;788
^000^;^101^;197;^809^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A DIVIDENDOS PERCIBIDOS DE OTRAS SOC. [804 * 15%]^;21.4;43.900002;^X^;789
^000^;^101^;197;^809^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A DIVIDENDOS PERCIBIDOS DE OTRAS SOC. [804 * 15%]^;21.4;43.900002;^X^;790
^000^;^101^;197;^809^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A DIVIDENDOS PERCIBIDOS DE OTRAS SOC. [804 * 15%]^;21.4;43.900002;^X^;791
^000^;^101^;197;^809^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A DIVIDENDOS PERCIBIDOS DE OTRAS SOC. [804 * 15%]^;21.4;43.900002;^X^;792
^000^;^101^;197;^809^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A DIVIDENDOS PERCIBIDOS DE OTRAS SOC. [804 * 15%]^;21.4;43.900002;^X^;793
^000^;^101^;197;^809^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A DIVIDENDOS PERCIBIDOS DE OTRAS SOC. [804 * 15%]^;21.4;43.900002;^X^;794
^000^;^101^;197;^809^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A DIVIDENDOS PERCIBIDOS DE OTRAS SOC. [804 * 15%]^;21.4;43.900002;^X^;795
^000^;^101^;197;^809^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A DIVIDENDOS PERCIBIDOS DE OTRAS SOC. [804 * 15%]^;21.4;43.900002;^X^;796
^000^;^101^;197;^809^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A DIVIDENDOS PERCIBIDOS DE OTRAS SOC. [804 * 15%]^;21.4;43.900002;^X^;797
^000^;^101^;197;^809^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A DIVIDENDOS PERCIBIDOS DE OTRAS SOC. [804 * 15%]^;21.4;43.900002;^X^;798
^000^;^101^;197;^809^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A DIVIDENDOS PERCIBIDOS DE OTRAS SOC. [804 * 15%]^;21.4;43.900002;^X^;799
^000^;^101^;197;^809^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A DIVIDENDOS PERCIBIDOS DE OTRAS SOC. [804 * 15%]^;21.4;43.900002;^X^;800
^000^;^101^;197;^809^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A DIVIDENDOS PERCIBIDOS DE OTRAS SOC. [804 * 15%]^;21.4;43.900002;^X^;801
^000^;^101^;197;^809^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A DIVIDENDOS PERCIBIDOS DE OTRAS SOC. [804 * 15%]^;21.4;43.900002;^X^;802
^000^;^101^;197;^809^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A DIVIDENDOS PERCIBIDOS DE OTRAS SOC. [804 * 15%]^;21.4;43.900002;^X^;803
^000^;^101^;197;^809^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A DIVIDENDOS PERCIBIDOS DE OTRAS SOC. [804 * 15%]^;21.4;43.900002;^X^;804
^000^;^101^;197;^809^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A DIVIDENDOS PERCIBIDOS DE OTRAS SOC. [804 * 15%]^;21.4;43.900002;^X^;805
^000^;^101^;197;^809^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A DIVIDENDOS PERCIBIDOS DE OTRAS SOC. [804 * 15%]^;21.4;43.900002;^X^;806
^000^;^101^;197;^809^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A DIVIDENDOS PERCIBIDOS DE OTRAS SOC. [804 * 15%]^;21.4;43.900002;^X^;807
^000^;^101^;197;^809^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A DIVIDENDOS PERCIBIDOS DE OTRAS SOC. [804 * 15%]^;21.4;43.900002;^X^;808
^000^;^101^;197;^809^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A DIVIDENDOS PERCIBIDOS DE OTRAS SOC. [804 * 15%]^;21.4;43.900002;^X^;809
^000^;^101^;197;^809^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A DIVIDENDOS PERCIBIDOS DE OTRAS SOC. [804 * 15%]^;21.4;43.900002;^X^;810
^000^;^101^;197;^809^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A DIVIDENDOS PERCIBIDOS DE OTRAS SOC. [804 * 15%]^;21.4;43.900002;^X^;811
^000^;^101^;197;^809^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A DIVIDENDOS PERCIBIDOS DE OTRAS SOC. [804 * 15%]^;21.4;43.900002;^X^;812
^000^;^101^;197;^809^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A DIVIDENDOS PERCIBIDOS DE OTRAS SOC. [804 * 15%]^;21.4;43.900002;^X^;813
^000^;^101^;197;^809^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A DIVIDENDOS PERCIBIDOS DE OTRAS SOC. [804 * 15%]^;21.4;43.900002;^X^;814
^000^;^101^;197;^809^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A DIVIDENDOS PERCIBIDOS DE OTRAS SOC. [804 * 15%]^;21.4;43.900002;^X^;815
^000^;^101^;197;^809^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A DIVIDENDOS PERCIBIDOS DE OTRAS SOC. [804 * 15%]^;21.4;43.900002;^X^;816
^000^;^101^;197;^809^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A DIVIDENDOS PERCIBIDOS DE OTRAS SOC. [804 * 15%]^;21.4;43.900002;^X^;817
^000^;^101^;197;^809^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A DIVIDENDOS PERCIBIDOS DE OTRAS SOC. [804 * 15%]^;21.4;43.900002;^X^;818
^000^;^101^;197;^809^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A DIVIDENDOS PERCIBIDOS DE OTRAS SOC. [804 * 15%]^;21.4;43.900002;^X^;819
^000^;^101^;197;^809^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A DIVIDENDOS PERCIBIDOS DE OTRAS SOC. [804 * 15%]^;21.4;43.900002;^X^;820
^000^;^101^;197;^809^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A DIVIDENDOS PERCIBIDOS DE OTRAS SOC. [804 * 15%]^;21.4;43.900002;^X^;821
^000^;^101^;197;^809^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A DIVIDENDOS PERCIBIDOS DE OTRAS SOC. [804 * 15%]^;21.4;43.900002;^X^;822
^000^;^101^;197;^809^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A DIVIDENDOS PERCIBIDOS DE OTRAS SOC. [804 * 15%]^;21.4;43.900002;^X^;823
^000^;^101^;197;^809^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A DIVIDENDOS PERCIBIDOS DE OTRAS SOC. [804 * 15%]^;21.4;43.900002;^X^;824
^000^;^101^;197;^809^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A DIVIDENDOS PERCIBIDOS DE OTRAS SOC. [804 * 15%]^;21.4;43.900002;^X^;825
^000^;^101^;197;^809^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A DIVIDENDOS PERCIBIDOS DE OTRAS SOC. [804 * 15%]^;21.4;43.900002;^X^;826
^000^;^101^;197;^809^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A DIVIDENDOS PERCIBIDOS DE OTRAS SOC. [804 * 15%]^;21.4;43.900002;^X^;827
^000^;^101^;197;^809^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A DIVIDENDOS PERCIBIDOS DE OTRAS SOC. [804 * 15%]^;21.4;43.900002;^X^;828
^000^;^101^;197;^809^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A DIVIDENDOS PERCIBIDOS DE OTRAS SOC. [804 * 15%]^;21.4;43.900002;^X^;829
^000^;^101^;197;^809^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A DIVIDENDOS PERCIBIDOS DE OTRAS SOC. [804 * 15%]^;21.4;43.900002;^X^;830
^000^;^101^;197;^809^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A DIVIDENDOS PERCIBIDOS DE OTRAS SOC. [804 * 15%]^;21.4;43.900002;^X^;831
^000^;^101^;197;^809^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A DIVIDENDOS PERCIBIDOS DE OTRAS SOC. [804 * 15%]^;21.4;43.900002;^X^;832
^000^;^101^;197;^809^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A DIVIDENDOS PERCIBIDOS DE OTRAS SOC. [804 * 15%]^;21.4;43.900002;^X^;833
^000^;^101^;197;^809^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A DIVIDENDOS PERCIBIDOS DE OTRAS SOC. [804 * 15%]^;21.4;43.900002;^X^;834
^000^;^101^;197;^809^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A DIVIDENDOS PERCIBIDOS DE OTRAS SOC. [804 * 15%]^;21.4;43.900002;^X^;835
^000^;^101^;197;^809^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A DIVIDENDOS PERCIBIDOS DE OTRAS SOC. [804 * 15%]^;21.4;43.900002;^X^;836
^000^;^101^;197;^809^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A DIVIDENDOS PERCIBIDOS DE OTRAS SOC. [804 * 15%]^;21.4;43.900002;^X^;837
^000^;^101^;197;^809^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A DIVIDENDOS PERCIBIDOS DE OTRAS SOC. [804 * 15%]^;21.4;43.900002;^X^;838
^000^;^101^;197;^809^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A DIVIDENDOS PERCIBIDOS DE OTRAS SOC. [804 * 15%]^;21.4;43.900002;^X^;839
^000^;^101^;197;^809^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A DIVIDENDOS PERCIBIDOS DE OTRAS SOC. [804 * 15%]^;21.4;43.900002;^X^;840
^000^;^101^;198;^810^;^.^;^.^;^(+) PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS (805808*15%)^;21.4;44.299999;^.^;841
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACION TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;842
^000^;^101^;198;^810^;^.^;^.^;^(+) PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS (805808*15%)^;21.4;44.299999;^.^;843
^000^;^101^;198;^810^;^.^;^.^;^(+) PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS (805808*15%)^;21.4;44.299999;^.^;844
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACION TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;845
^000^;^101^;198;^810^;^.^;^.^;^(+) PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS (805808*15%)^;21.4;44.299999;^.^;846
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACION TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;847
^000^;^101^;198;^810^;^.^;^.^;^(+) PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS (805808*15%)^;21.4;44.299999;^.^;848
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACION TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;849
^000^;^101^;198;^810^;^.^;^.^;^(+) PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS (805808*15%)^;21.4;44.299999;^.^;850
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACION TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;851
^000^;^101^;198;^810^;^.^;^.^;^(+) PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS (805808*15%)^;21.4;44.299999;^.^;852
^000^;^101^;198;^810^;^.^;^.^;^(+) PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS (805808*15%)^;21.4;44.299999;^.^;853
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACION TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;854
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACION TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;855
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACION TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;856
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACION TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;857
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACION TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;858
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACION TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;859
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACION TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;860
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACION TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;861
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACION TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;862
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACION TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;863
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACION TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;864
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACION TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;865
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACION TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;866
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACION TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;867
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACION TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;868
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACION TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;869
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACION TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;870
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACION TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;871
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACION TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;872
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACION TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;873
^000^;^101^;198;^810^;^.^;^.^;^(+) PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS (805808*15%)^;21.4;44.299999;^.^;874
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACION TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;875
^000^;^101^;198;^810^;^.^;^.^;^(+) PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS (805808*15%)^;21.4;44.299999;^.^;876
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACION TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;877
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;878
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;879
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;880
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;881
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;882
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;883
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;884
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;885
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;886
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;887
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;888
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;889
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;890
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;891
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;892
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;893
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;894
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;895
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;896
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;897
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;898
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;899
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;900
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;901
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;902
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;903
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;904
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;905
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;906
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;907
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;908
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;909
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;910
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;911
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;912
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;913
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;914
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;915
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;916
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;917
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;918
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;919
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;920
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;921
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;922
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;923
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;924
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;925
