Codigo;Concepto;Porcentaje;Ingresar_Porcentaje;Fecha_Inicio;Fecha_Final;T;Tipo_Pago;ID
^344B^;^Adquisición de sustancias minerales dentro del territorio nacional^;2.0;^N^;^Mar  1 2024 12:00AM^;^Dec 31 2050 12:00AM^;^S^;^L^;646
^346^;^Otras retenciones aplicables a otros porcentajes [varios porcentajes]^;0.0;^S^;^Mar  1 2024 12:00AM^;^Dec 31 2050 12:00AM^;^S^;^L^;647
^346A^;^Otras ganancias de capital distintas de enajenación de derechos representativos de capital [varios porcentajes]^;0.0;^S^;^Mar  1 2024 12:00AM^;^Dec 31 2050 12:00AM^;^S^;^L^;648
^346B^;^Donaciones en dinero -Impuesto a las donaciones [Conforme Art 36 LRTI literal d]^;0.0;^S^;^Mar  1 2024 12:00AM^;^Dec 31 2050 12:00AM^;^S^;^L^;649
^346C^;^Retención a cargo del propio sujeto pasivo por la producción y/o comercialización de minerales y otros bienes [0% o 10%]^;10.0;^S^;^Mar  1 2024 12:00AM^;^Dec 31 2050 12:00AM^;^S^;^L^;650
^346D^;^Retención a cargo del propio sujeto pasivo por la comercialización de productos forestales [0% o 10%]^;10.0;^S^;^Mar  1 2024 12:00AM^;^Dec 31 2050 12:00AM^;^S^;^L^;651
^3481^;^Autorretenciones Sociedades Grandes Contribuyentes [Conforme  Nro. NAC-DGERCGC24-00000003 ; del 12 de enero de 2024]^;0.0;^S^;^Mar  1 2024 12:00AM^;^Dec 31 2050 12:00AM^;^S^;^L^;652
^3482^;^Comisiones  a sociedades; nacionales o extranjeras residentes y establecimientos permanentes domiciliados en el país^;3.0;^N^;^Mar  1 2024 12:00AM^;^Dec 31 2050 12:00AM^;^S^;^L^;653
^350^;^Otras autorretenciones [inciso 1 y 2 Art.92.1 RLRTI] [1;50% o 1;75%]^;1.5;^S^;^Mar  1 2024 12:00AM^;^Dec 31 2050 12:00AM^;^S^;^L^;654
^500^;^Pago a no residentes - Rentas Inmobiliarias [25% o 37%]^;37.0;^S^;^Mar  1 2024 12:00AM^;^Dec 31 2050 12:00AM^;^S^;^L^;655
^501^;^Pago a no residentes - Beneficios/Servicios  Empresariales [25% o 37%]^;37.0;^S^;^Mar  1 2024 12:00AM^;^Dec 31 2050 12:00AM^;^S^;^L^;656
^501A^;^Pago a no residentes - Servicios técnicos; administrativos o de consultoría y regalías [25% o 37%]^;37.0;^S^;^Mar  1 2024 12:00AM^;^Dec 31 2050 12:00AM^;^S^;^L^;657
^503^;^Pago a no residentes- Navegación Marítima y/o aérea [0%; 25% o 37%]^;37.0;^S^;^Mar  1 2024 12:00AM^;^Dec 31 2050 12:00AM^;^S^;^L^;658
^504^;^Pago a no residentes- Dividendos distribuidos a personas naturales [domiciliados o no en paraíso fiscal] o a sociedades sin beneficiario efectivo persona natural residente en Ecuador^;25.0;^N^;^Mar  1 2024 12:00AM^;^Dec 31 2050 12:00AM^;^S^;^L^;659
^504A^;^Dividendos a sociedades con beneficiario efectivo persona natural residente en el Ecuador [Hasta 25 y conforme la Resolución NAC-DGERCGC20-000000013]^;0.0;^S^;^Mar  1 2024 12:00AM^;^Dec 31 2050 12:00AM^;^S^;^L^;660
^504B^;^Dividendos a no residentes incumpliendo el deber de informar la composición societaria^;37.0;^N^;^Mar  1 2024 12:00AM^;^Dec 31 2050 12:00AM^;^S^;^L^;661
^504C^;^Dividendos a residentes o establecidos en paraísos fiscales o regímenes de menor imposición [con beneficiario Persona Natural residente en Ecuador] [Hasta 25% y conforme la Resolución]^;25.0;^S^;^Mar  1 2024 12:00AM^;^Dec 31 2050 12:00AM^;^S^;^L^;662
^504D^;^Dividendos a fideicomisos o establecidos en paraísos fiscales o regímenes de menor imposición [con beneficiario Persona Natural residente en Ecuador] [Hasta 25% y conforme la Resolución]^;25.0;^S^;^Mar  1 2024 12:00AM^;^Dec 31 2050 12:00AM^;^S^;^L^;663
^504E^;^Pago a no residentes - Anticipo dividendos [no domiciliada en paraísos fiscales o regímenes de menor imposición] [22% o 25%]^;25.0;^S^;^Mar  1 2024 12:00AM^;^Dec 31 2050 12:00AM^;^S^;^L^;664
^504F^;^Pago a no residentes - Anticipo dividendos [domiciliadas en paraísos fiscales o regímenes de menor imposición] [22%; 25% o 28%]^;28.0;^S^;^Mar  1 2024 12:00AM^;^Dec 31 2050 12:00AM^;^S^;^L^;665
^504G^;^Pago a no residentes - Préstamos accionistas; beneficiarios o partícipes [no domiciliadas en paraísos fiscales o regímenes de menor imposición] [22% o 25%]^;25.0;^S^;^Mar  1 2024 12:00AM^;^Dec 31 2050 12:00AM^;^S^;^L^;666
^504H^;^Pago a no residentes - Préstamos accionistas; beneficiarios o partícipes [domiciliadas en paraísos fiscales o regímenes de menor imposición] [22% o 25% o 28%]^;28.0;^S^;^Mar  1 2024 12:00AM^;^Dec 31 2050 12:00AM^;^S^;^L^;667
^504I^;^Pago a no residentes - Préstamos no comerciales a partes relacionadas  [no domiciliadas en paraísos fiscales o regímenes de menor imposición] [22% o 25%]^;25.0;^S^;^Mar  1 2024 12:00AM^;^Dec 31 2050 12:00AM^;^S^;^L^;668
^504J^;^Pago a no residentes - Préstamos no comerciales a partes relacionadas  [domiciliadas en paraísos fiscales o regímenes de menor imposición] [22% o 25% o 28%]^;28.0;^S^;^Mar  1 2024 12:00AM^;^Dec 31 2050 12:00AM^;^S^;^L^;669
^505^;^Pago a no residentes - Rendimientos financieros [25% o 37%]^;37.0;^S^;^Mar  1 2024 12:00AM^;^Dec 31 2050 12:00AM^;^S^;^L^;670
^505A^;^Pago a no residentes – Intereses de créditos de Instituciones Financieras del exterior [0% o 25%]^;25.0;^S^;^Mar  1 2024 12:00AM^;^Dec 31 2050 12:00AM^;^S^;^L^;671
^505B^;^Pago a no residentes – Intereses de créditos de gobierno a gobierno [0% o 25%]^;25.0;^S^;^Mar  1 2024 12:00AM^;^Dec 31 2050 12:00AM^;^S^;^L^;672
^505C^;^Pago a no residentes – Intereses de créditos de organismos multilaterales [0% o 25%]^;25.0;^S^;^Mar  1 2024 12:00AM^;^Dec 31 2050 12:00AM^;^S^;^L^;673
^505D^;^Pago a no residentes - Intereses por financiamiento de proveedores externos^;25.0;^N^;^Mar  1 2024 12:00AM^;^Dec 31 2050 12:00AM^;^S^;^L^;674
^505E^;^Pago a no residentes - Intereses de otros créditos externos^;25.0;^N^;^Mar  1 2024 12:00AM^;^Dec 31 2050 12:00AM^;^S^;^L^;675
^505F^;^Pago a no residentes - Otros Intereses y Rendimientos Financieros [25% o 37%]^;37.0;^S^;^Mar  1 2024 12:00AM^;^Dec 31 2050 12:00AM^;^S^;^L^;676
^509^;^Pago a no residentes- Cánones; derechos de autor;  marcas; patentes y similares [25% o 37%]^;37.0;^S^;^Mar  1 2024 12:00AM^;^Dec 31 2050 12:00AM^;^S^;^L^;677
^509A^;^Pago a no residentes - Regalías por concepto de franquicias [25% o 37%]^;37.0;^S^;^Mar  1 2024 12:00AM^;^Dec 31 2050 12:00AM^;^S^;^L^;678
^510^;^Pago a no residentes - Otras ganancias de capital distintas de enajenación de derechos representativos de capital [5%; 25%; 37%]^;37.0;^S^;^Mar  1 2024 12:00AM^;^Dec 31 2050 12:00AM^;^S^;^L^;679
^511^;^Pago a no residentes - Servicios profesionales independientes [25% o 37%]^;37.0;^S^;^Mar  1 2024 12:00AM^;^Dec 31 2050 12:00AM^;^S^;^L^;680
^512^;^Pago a no residentes - Servicios profesionales dependientes [25% o 37%]^;37.0;^S^;^Mar  1 2024 12:00AM^;^Dec 31 2050 12:00AM^;^S^;^L^;681
^513^;^Pago a no residentes- Artistas [25% o 37%]^;37.0;^S^;^Mar  1 2024 12:00AM^;^Dec 31 2050 12:00AM^;^S^;^L^;682
^513A^;^Pago a no residentes - Deportistas [25% o 37%]^;37.0;^S^;^Mar  1 2024 12:00AM^;^Dec 31 2050 12:00AM^;^S^;^L^;683
^514^;^Pago a no residentes - Participación de consejeros [25% o 37%]^;37.0;^S^;^Mar  1 2024 12:00AM^;^Dec 31 2050 12:00AM^;^S^;^L^;684
^515^;^Pago a no residentes - Entretenimiento Público [25% o 37%]^;37.0;^S^;^Mar  1 2024 12:00AM^;^Dec 31 2050 12:00AM^;^S^;^L^;685
^516^;^Pago a no residentes - Pensiones [25% o 37%]^;37.0;^S^;^Mar  1 2024 12:00AM^;^Dec 31 2050 12:00AM^;^S^;^L^;686
^517^;^Pago a no residentes- Reembolso de Gastos [25% o 37%]^;37.0;^S^;^Mar  1 2024 12:00AM^;^Dec 31 2050 12:00AM^;^S^;^L^;687
^518^;^Pago a no residentes- Funciones Públicas [25% o 37%]^;37.0;^S^;^Mar  1 2024 12:00AM^;^Dec 31 2050 12:00AM^;^S^;^L^;688
^519^;^Pago a no residentes - Estudiantes [25% o 37%]^;37.0;^S^;^Mar  1 2024 12:00AM^;^Dec 31 2050 12:00AM^;^S^;^L^;689
^520A^;^Pago a no residentes - Pago a proveedores de servicios hoteleros y turísticos en el exterior [25% o 37%]^;37.0;^S^;^Mar  1 2024 12:00AM^;^Dec 31 2050 12:00AM^;^S^;^L^;690
^520B^;^Pago a no residentes - Arrendamientos mercantil internacional [0%; 25%; 37%]^;37.0;^S^;^Mar  1 2024 12:00AM^;^Dec 31 2050 12:00AM^;^S^;^L^;691
^520D^;^Pago a no residentes - Comisiones por exportaciones y por promoción de turismo receptivo [0%; 25%; 37%]^;37.0;^S^;^Mar  1 2024 12:00AM^;^Dec 31 2050 12:00AM^;^S^;^L^;692
^520E^;^Pago a no residentes - Por las empresas de transporte marítimo o aéreo y por empresas pesqueras de alta mar; por su actividad.^;0.0;^N^;^Mar  1 2024 12:00AM^;^Dec 31 2050 12:00AM^;^S^;^L^;693
^520F^;^Pago a no residentes - Por las agencias internacionales de prensa [0%; 25%; 37%]^;37.0;^S^;^Mar  1 2024 12:00AM^;^Dec 31 2050 12:00AM^;^S^;^L^;694
^520G^;^Pago a no residentes - Contratos de fletamento de naves para empresas de transporte aéreo o marítimo internacional [0%; 25%; 37%]^;37.0;^S^;^Mar  1 2024 12:00AM^;^Dec 31 2050 12:00AM^;^S^;^L^;695
^521^;^Pago a no residentes - Enajenación de derechos representativos de capital u otros derechos que permitan la exploración; explotación; concesión o similares de sociedades [1% o 10%]^;10.0;^S^;^Mar  1 2024 12:00AM^;^Dec 31 2050 12:00AM^;^S^;^L^;696
^523A^;^Pago a no residentes - Seguros y reaseguros [primas y cesiones] [0%; 22%; 37%]^;37.0;^S^;^Mar  1 2024 12:00AM^;^Dec 31 2050 12:00AM^;^S^;^L^;697
^525^;^Pago a no residentes- Donaciones en dinero -Impuesto a las donaciones [Según art 36 LRTI literal d]^;0.0;^S^;^Mar  1 2024 12:00AM^;^Dec 31 2050 12:00AM^;^S^;^L^;698
